country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
Ecuador,2010,female,75+ years,6,200768,2.99,Ecuador2010,0.717,69555367000,5206,Silent
Ecuador,2010,female,55-74 years,18,766861,2.35,Ecuador2010,0.717,69555367000,5206,Silent
Ecuador,2010,female,35-54 years,39,1675740,2.33,Ecuador2010,0.717,69555367000,5206,Generation X
Ecuador,2010,male,5-14 years,26,1536680,1.69,Ecuador2010,0.717,69555367000,5206,Generation Z
Ecuador,2010,female,5-14 years,18,1478558,1.22,Ecuador2010,0.717,69555367000,5206,Generation Z
El Salvador,2010,male,25-34 years,93,400088,23.24,El Salvador2010,0.653,18447922400,3318,Generation X
El Salvador,2010,male,55-74 years,45,294119,15.3,El Salvador2010,0.653,18447922400,3318,Silent
El Salvador,2010,male,75+ years,11,73884,14.89,El Salvador2010,0.653,18447922400,3318,Silent
El Salvador,2010,male,15-24 years,81,596366,13.58,El Salvador2010,0.653,18447922400,3318,Millenials
El Salvador,2010,male,35-54 years,73,560083,13.03,El Salvador2010,0.653,18447922400,3318,Generation X
El Salvador,2010,female,15-24 years,44,621228,7.08,El Salvador2010,0.653,18447922400,3318,Millenials
El Salvador,2010,female,25-34 years,19,486153,3.91,El Salvador2010,0.653,18447922400,3318,Generation X
El Salvador,2010,female,35-54 years,20,715456,2.8,El Salvador2010,0.653,18447922400,3318,Generation X
El Salvador,2010,female,75+ years,2,96291,2.08,El Salvador2010,0.653,18447922400,3318,Silent
El Salvador,2010,female,5-14 years,7,658707,1.06,El Salvador2010,0.653,18447922400,3318,Generation Z
El Salvador,2010,female,55-74 years,3,372845,0.8,El Salvador2010,0.653,18447922400,3318,Silent
El Salvador,2010,male,5-14 years,1,685233,0.15,El Salvador2010,0.653,18447922400,3318,Generation Z
Estonia,2010,male,75+ years,18,28755,62.6,Estonia2010,0.838,19490936349,15540,Silent
Estonia,2010,male,55-74 years,54,120465,44.83,Estonia2010,0.838,19490936349,15540,Silent
Estonia,2010,male,35-54 years,61,179395,34,Estonia2010,0.838,19490936349,15540,Generation X
Estonia,2010,male,25-34 years,28,96230,29.1,Estonia2010,0.838,19490936349,15540,Generation X
Estonia,2010,male,15-24 years,20,91065,21.96,Estonia2010,0.838,19490936349,15540,Millenials
Estonia,2010,female,75+ years,12,75665,15.86,Estonia2010,0.838,19490936349,15540,Silent
Estonia,2010,female,55-74 years,14,172395,8.12,Estonia2010,0.838,19490936349,15540,Silent
Estonia,2010,female,25-34 years,5,91330,5.47,Estonia2010,0.838,19490936349,15540,Generation X
Estonia,2010,female,35-54 years,9,187560,4.8,Estonia2010,0.838,19490936349,15540,Generation X
Estonia,2010,female,15-24 years,2,85755,2.33,Estonia2010,0.838,19490936349,15540,Millenials
Estonia,2010,female,5-14 years,0,61030,0,Estonia2010,0.838,19490936349,15540,Generation Z
Estonia,2010,male,5-14 years,0,64580,0,Estonia2010,0.838,19490936349,15540,Generation Z
Finland,2010,male,25-34 years,119,351262,33.88,Finland2010,0.878,247799815768,48939,Generation X
Finland,2010,male,75+ years,52,153947,33.78,Finland2010,0.878,247799815768,48939,Silent
Finland,2010,male,35-54 years,241,719196,33.51,Finland2010,0.878,247799815768,48939,Generation X
Finland,2010,male,55-74 years,200,616801,32.43,Finland2010,0.878,247799815768,48939,Silent
Finland,2010,male,15-24 years,105,336807,31.18,Finland2010,0.878,247799815768,48939,Millenials
Finland,2010,female,25-34 years,37,332711,11.12,Finland2010,0.878,247799815768,48939,Generation X
Finland,2010,female,35-54 years,77,701523,10.98,Finland2010,0.878,247799815768,48939,Generation X
Finland,2010,female,55-74 years,69,663064,10.41,Finland2010,0.878,247799815768,48939,Silent
Finland,2010,female,15-24 years,30,322681,9.3,Finland2010,0.878,247799815768,48939,Millenials
Finland,2010,female,75+ years,23,277369,8.29,Finland2010,0.878,247799815768,48939,Silent
Finland,2010,male,5-14 years,1,300513,0.33,Finland2010,0.878,247799815768,48939,Generation Z
Finland,2010,female,5-14 years,0,287620,0,Finland2010,0.878,247799815768,48939,Generation Z
France,2010,male,75+ years,1354,2081818,65.04,France2010,0.881,2642609548930,44747,Silent
France,2010,male,35-54 years,3118,8518205,36.6,France2010,0.881,2642609548930,44747,Generation X
France,2010,male,55-74 years,1956,6187723,31.61,France2010,0.881,2642609548930,44747,Silent
France,2010,male,25-34 years,805,3829316,21.02,France2010,0.881,2642609548930,44747,Generation X
France,2010,female,75+ years,464,3538923,13.11,France2010,0.881,2642609548930,44747,Silent
France,2010,female,55-74 years,889,6785286,13.1,France2010,0.881,2642609548930,44747,Silent
France,2010,female,35-54 years,1074,8736585,12.29,France2010,0.881,2642609548930,44747,Generation X
France,2010,male,15-24 years,385,3937209,9.78,France2010,0.881,2642609548930,44747,Millenials
France,2010,female,25-34 years,177,3906931,4.53,France2010,0.881,2642609548930,44747,Generation X
France,2010,female,15-24 years,117,3823806,3.06,France2010,0.881,2642609548930,44747,Millenials
France,2010,male,5-14 years,23,3947453,0.58,France2010,0.881,2642609548930,44747,Generation Z
France,2010,female,5-14 years,17,3763028,0.45,France2010,0.881,2642609548930,44747,Generation Z
Georgia,2010,male,55-74 years,32,350500,9.13,Georgia2010,0.735,11638536834,2775,Silent
Georgia,2010,male,75+ years,7,96900,7.22,Georgia2010,0.735,11638536834,2775,Silent
Georgia,2010,male,35-54 years,29,590800,4.91,Georgia2010,0.735,11638536834,2775,Generation X
Georgia,2010,male,25-34 years,16,337200,4.74,Georgia2010,0.735,11638536834,2775,Generation X
Georgia,2010,male,15-24 years,11,351600,3.13,Georgia2010,0.735,11638536834,2775,Millenials
Georgia,2010,female,75+ years,5,180900,2.76,Georgia2010,0.735,11638536834,2775,Silent
Georgia,2010,female,55-74 years,6,465100,1.29,Georgia2010,0.735,11638536834,2775,Silent
Georgia,2010,female,35-54 years,5,660000,0.76,Georgia2010,0.735,11638536834,2775,Generation X
Georgia,2010,male,5-14 years,1,254800,0.39,Georgia2010,0.735,11638536834,2775,Generation Z
Georgia,2010,female,15-24 years,0,338800,0,Georgia2010,0.735,11638536834,2775,Millenials
Georgia,2010,female,25-34 years,0,338000,0,Georgia2010,0.735,11638536834,2775,Generation X
Georgia,2010,female,5-14 years,0,229200,0,Georgia2010,0.735,11638536834,2775,Generation Z
Germany,2010,male,75+ years,1277,2742959,46.56,Germany2010,0.906,3417094562649,43614,Silent
Germany,2010,male,55-74 years,2358,9350157,25.22,Germany2010,0.906,3417094562649,43614,Silent
Germany,2010,male,35-54 years,2605,12731842,20.46,Germany2010,0.906,3417094562649,43614,Generation X
Germany,2010,male,25-34 years,735,4940288,14.88,Germany2010,0.906,3417094562649,43614,Generation X
Germany,2010,female,75+ years,588,4669323,12.59,Germany2010,0.906,3417094562649,43614,Silent
Germany,2010,male,15-24 years,474,4702588,10.08,Germany2010,0.906,3417094562649,43614,Millenials
Germany,2010,female,55-74 years,851,10027136,8.49,Germany2010,0.906,3417094562649,43614,Silent
Germany,2010,female,35-54 years,805,12316695,6.54,Germany2010,0.906,3417094562649,43614,Generation X
Germany,2010,female,25-34 years,177,4807946,3.68,Germany2010,0.906,3417094562649,43614,Generation X
Germany,2010,female,15-24 years,132,4489057,2.94,Germany2010,0.906,3417094562649,43614,Millenials
Germany,2010,male,5-14 years,22,3883512,0.57,Germany2010,0.906,3417094562649,43614,Generation Z
Germany,2010,female,5-14 years,6,3687564,0.16,Germany2010,0.906,3417094562649,43614,Generation Z
Greece,2010,male,75+ years,55,453020,12.14,Greece2010,0.867,299361576558,27886,Silent
Greece,2010,male,35-54 years,128,1685691,7.59,Greece2010,0.867,299361576558,27886,Generation X
Greece,2010,male,55-74 years,85,1164937,7.3,Greece2010,0.867,299361576558,27886,Silent
Greece,2010,male,25-34 years,53,845373,6.27,Greece2010,0.867,299361576558,27886,Generation X
Greece,2010,male,15-24 years,15,612178,2.45,Greece2010,0.867,299361576558,27886,Millenials
Greece,2010,female,75+ years,6,599568,1,Greece2010,0.867,299361576558,27886,Silent
Greece,2010,female,35-54 years,14,1661514,0.84,Greece2010,0.867,299361576558,27886,Generation X
Greece,2010,female,55-74 years,11,1311605,0.84,Greece2010,0.867,299361576558,27886,Silent
Greece,2010,female,25-34 years,6,777901,0.77,Greece2010,0.867,299361576558,27886,Generation X
Greece,2010,female,15-24 years,4,570284,0.7,Greece2010,0.867,299361576558,27886,Millenials
Greece,2010,female,5-14 years,0,510970,0,Greece2010,0.867,299361576558,27886,Generation Z
Greece,2010,male,5-14 years,0,542343,0,Greece2010,0.867,299361576558,27886,Generation Z
Grenada,2010,female,15-24 years,0,11637,0,Grenada2010,0.737,771015889,8118,Millenials
Grenada,2010,female,25-34 years,0,8598,0,Grenada2010,0.737,771015889,8118,Generation X
Grenada,2010,female,35-54 years,0,10509,0,Grenada2010,0.737,771015889,8118,Generation X
Grenada,2010,female,5-14 years,0,9347,0,Grenada2010,0.737,771015889,8118,Generation Z
Grenada,2010,female,55-74 years,0,5381,0,Grenada2010,0.737,771015889,8118,Silent
Grenada,2010,female,75+ years,0,2179,0,Grenada2010,0.737,771015889,8118,Silent
Grenada,2010,male,15-24 years,0,11871,0,Grenada2010,0.737,771015889,8118,Millenials
Grenada,2010,male,25-34 years,0,9006,0,Grenada2010,0.737,771015889,8118,Generation X
Grenada,2010,male,35-54 years,0,10726,0,Grenada2010,0.737,771015889,8118,Generation X
Grenada,2010,male,5-14 years,0,9754,0,Grenada2010,0.737,771015889,8118,Generation Z
Grenada,2010,male,55-74 years,0,4715,0,Grenada2010,0.737,771015889,8118,Silent
Grenada,2010,male,75+ years,0,1257,0,Grenada2010,0.737,771015889,8118,Silent
Guatemala,2010,male,25-34 years,76,1073765,7.08,Guatemala2010,0.611,41338595381,3260,Generation X
Guatemala,2010,male,35-54 years,69,1056351,6.53,Guatemala2010,0.611,41338595381,3260,Generation X
Guatemala,2010,male,15-24 years,91,1542758,5.9,Guatemala2010,0.611,41338595381,3260,Millenials
Guatemala,2010,male,55-74 years,23,462550,4.97,Guatemala2010,0.611,41338595381,3260,Silent
Guatemala,2010,male,75+ years,5,112524,4.44,Guatemala2010,0.611,41338595381,3260,Silent
Guatemala,2010,female,15-24 years,43,1526942,2.82,Guatemala2010,0.611,41338595381,3260,Millenials
Guatemala,2010,female,25-34 years,21,1148170,1.83,Guatemala2010,0.611,41338595381,3260,Generation X
Guatemala,2010,female,35-54 years,8,1266987,0.63,Guatemala2010,0.611,41338595381,3260,Generation X
Guatemala,2010,female,55-74 years,3,543090,0.55,Guatemala2010,0.611,41338595381,3260,Silent
Guatemala,2010,female,5-14 years,7,1868422,0.37,Guatemala2010,0.611,41338595381,3260,Generation Z
Guatemala,2010,male,5-14 years,6,1942723,0.31,Guatemala2010,0.611,41338595381,3260,Generation Z
Guatemala,2010,female,75+ years,0,137869,0,Guatemala2010,0.611,41338595381,3260,Silent
Guyana,2010,male,75+ years,5,4885,102.35,Guyana2010,0.624,2273225042,3384,Silent
Guyana,2010,male,35-54 years,80,89147,89.74,Guyana2010,0.624,2273225042,3384,Generation X
Guyana,2010,male,25-34 years,30,53501,56.07,Guyana2010,0.624,2273225042,3384,Generation X
Guyana,2010,male,15-24 years,27,68249,39.56,Guyana2010,0.624,2273225042,3384,Millenials
Guyana,2010,male,55-74 years,12,32734,36.66,Guyana2010,0.624,2273225042,3384,Silent
Guyana,2010,female,15-24 years,21,68563,30.63,Guyana2010,0.624,2273225042,3384,Millenials
Guyana,2010,female,25-34 years,11,56716,19.39,Guyana2010,0.624,2273225042,3384,Generation X
Guyana,2010,female,55-74 years,4,36294,11.02,Guyana2010,0.624,2273225042,3384,Silent
Guyana,2010,female,35-54 years,8,86183,9.28,Guyana2010,0.624,2273225042,3384,Generation X
Guyana,2010,female,5-14 years,5,82511,6.06,Guyana2010,0.624,2273225042,3384,Generation Z
Guyana,2010,male,5-14 years,2,86692,2.31,Guyana2010,0.624,2273225042,3384,Generation Z
Guyana,2010,female,75+ years,0,6350,0,Guyana2010,0.624,2273225042,3384,Silent
Hungary,2010,male,75+ years,242,238269,101.57,Hungary2010,0.821,130922638689,13761,Silent
Hungary,2010,male,55-74 years,671,983463,68.23,Hungary2010,0.821,130922638689,13761,Silent
Hungary,2010,male,35-54 years,760,1360114,55.88,Hungary2010,0.821,130922638689,13761,Generation X
Hungary,2010,male,25-34 years,190,780872,24.33,Hungary2010,0.821,130922638689,13761,Generation X
Hungary,2010,female,75+ years,109,499021,21.84,Hungary2010,0.821,130922638689,13761,Silent
Hungary,2010,female,55-74 years,210,1293957,16.23,Hungary2010,0.821,130922638689,13761,Silent
Hungary,2010,female,35-54 years,170,1386313,12.26,Hungary2010,0.821,130922638689,13761,Generation X
Hungary,2010,male,15-24 years,77,635049,12.13,Hungary2010,0.821,130922638689,13761,Millenials
Hungary,2010,female,25-34 years,37,748440,4.94,Hungary2010,0.821,130922638689,13761,Generation X
Hungary,2010,female,15-24 years,20,607500,3.29,Hungary2010,0.821,130922638689,13761,Millenials
Hungary,2010,male,5-14 years,2,503475,0.4,Hungary2010,0.821,130922638689,13761,Generation Z
Hungary,2010,female,5-14 years,1,477532,0.21,Hungary2010,0.821,130922638689,13761,Generation Z
Iceland,2010,male,75+ years,3,7930,37.83,Iceland2010,0.892,13310567803,45179,Silent
Iceland,2010,male,25-34 years,8,23610,33.88,Iceland2010,0.892,13310567803,45179,Generation X
Iceland,2010,male,55-74 years,7,26976,25.95,Iceland2010,0.892,13310567803,45179,Silent
Iceland,2010,male,35-54 years,11,43584,25.24,Iceland2010,0.892,13310567803,45179,Generation X
Iceland,2010,male,15-24 years,6,23905,25.1,Iceland2010,0.892,13310567803,45179,Millenials
Iceland,2010,female,35-54 years,5,42526,11.76,Iceland2010,0.892,13310567803,45179,Generation X
Iceland,2010,female,55-74 years,3,26898,11.15,Iceland2010,0.892,13310567803,45179,Silent
Iceland,2010,male,5-14 years,1,21935,4.56,Iceland2010,0.892,13310567803,45179,Generation Z
Iceland,2010,female,25-34 years,1,22558,4.43,Iceland2010,0.892,13310567803,45179,Generation X
Iceland,2010,female,15-24 years,1,22907,4.37,Iceland2010,0.892,13310567803,45179,Millenials
Iceland,2010,female,5-14 years,0,21185,0,Iceland2010,0.892,13310567803,45179,Generation Z
Iceland,2010,female,75+ years,0,10606,0,Iceland2010,0.892,13310567803,45179,Silent
Ireland,2010,male,35-54 years,166,644763,25.75,Ireland2010,0.908,221951354762,52042,Generation X
Ireland,2010,male,15-24 years,67,301996,22.19,Ireland2010,0.908,221951354762,52042,Millenials
Ireland,2010,male,25-34 years,75,391033,19.18,Ireland2010,0.908,221951354762,52042,Generation X
Ireland,2010,male,55-74 years,66,388038,17.01,Ireland2010,0.908,221951354762,52042,Silent
Ireland,2010,male,75+ years,9,87646,10.27,Ireland2010,0.908,221951354762,52042,Silent
Ireland,2010,female,55-74 years,25,394633,6.33,Ireland2010,0.908,221951354762,52042,Silent
Ireland,2010,female,35-54 years,38,638166,5.95,Ireland2010,0.908,221951354762,52042,Generation X
Ireland,2010,female,25-34 years,19,397846,4.78,Ireland2010,0.908,221951354762,52042,Generation X
Ireland,2010,female,15-24 years,11,296543,3.71,Ireland2010,0.908,221951354762,52042,Millenials
Ireland,2010,female,75+ years,4,128216,3.12,Ireland2010,0.908,221951354762,52042,Silent
Ireland,2010,female,5-14 years,3,290321,1.03,Ireland2010,0.908,221951354762,52042,Generation Z
Ireland,2010,male,5-14 years,3,305656,0.98,Ireland2010,0.908,221951354762,52042,Generation Z
Israel,2010,male,75+ years,40,145554,27.48,Israel2010,0.883,233609522091,34104,Silent
Israel,2010,male,55-74 years,93,515880,18.03,Israel2010,0.883,233609522091,34104,Silent
Israel,2010,male,35-54 years,119,854628,13.92,Israel2010,0.883,233609522091,34104,Generation X
Israel,2010,male,25-34 years,77,561408,13.72,Israel2010,0.883,233609522091,34104,Generation X
Israel,2010,male,15-24 years,63,600681,10.49,Israel2010,0.883,233609522091,34104,Millenials
Israel,2010,female,75+ years,9,213458,4.22,Israel2010,0.883,233609522091,34104,Silent
Israel,2010,female,55-74 years,22,580202,3.79,Israel2010,0.883,233609522091,34104,Silent
Israel,2010,female,35-54 years,33,882268,3.74,Israel2010,0.883,233609522091,34104,Generation X
Israel,2010,female,15-24 years,10,576967,1.73,Israel2010,0.883,233609522091,34104,Millenials
Israel,2010,female,25-34 years,9,559584,1.61,Israel2010,0.883,233609522091,34104,Generation X
Israel,2010,female,5-14 years,3,662543,0.45,Israel2010,0.883,233609522091,34104,Generation Z
Israel,2010,male,5-14 years,2,696652,0.29,Israel2010,0.883,233609522091,34104,Generation Z
Italy,2010,male,75+ years,591,2295316,25.75,Italy2010,0.869,2125058244243,36869,Silent
Italy,2010,male,55-74 years,944,6491779,14.54,Italy2010,0.869,2125058244243,36869,Silent
Italy,2010,male,35-54 years,1098,9238959,11.88,Italy2010,0.869,2125058244243,36869,Generation X
Italy,2010,male,25-34 years,341,3839282,8.88,Italy2010,0.869,2125058244243,36869,Generation X
Italy,2010,male,15-24 years,144,3116429,4.62,Italy2010,0.869,2125058244243,36869,Millenials
Italy,2010,female,75+ years,161,3782232,4.26,Italy2010,0.869,2125058244243,36869,Silent
Italy,2010,female,55-74 years,294,7158216,4.11,Italy2010,0.869,2125058244243,36869,Silent
Italy,2010,female,35-54 years,292,9323044,3.13,Italy2010,0.869,2125058244243,36869,Generation X
Italy,2010,female,25-34 years,82,3781490,2.17,Italy2010,0.869,2125058244243,36869,Generation X
Italy,2010,female,15-24 years,31,2961065,1.05,Italy2010,0.869,2125058244243,36869,Millenials
Italy,2010,male,5-14 years,10,2906335,0.34,Italy2010,0.869,2125058244243,36869,Generation Z
Italy,2010,female,5-14 years,1,2743696,0.04,Italy2010,0.869,2125058244243,36869,Generation Z
Jamaica,2010,male,25-34 years,1,202735,0.49,Jamaica2010,0.727,13191645686,5100,Generation X
Jamaica,2010,male,5-14 years,1,270432,0.37,Jamaica2010,0.727,13191645686,5100,Generation Z
Jamaica,2010,male,35-54 years,1,328839,0.3,Jamaica2010,0.727,13191645686,5100,Generation X
Jamaica,2010,female,15-24 years,0,260373,0,Jamaica2010,0.727,13191645686,5100,Millenials
Jamaica,2010,female,25-34 years,0,215163,0,Jamaica2010,0.727,13191645686,5100,Generation X
Jamaica,2010,female,35-54 years,0,345682,0,Jamaica2010,0.727,13191645686,5100,Generation X
Jamaica,2010,female,5-14 years,0,258271,0,Jamaica2010,0.727,13191645686,5100,Generation Z
Jamaica,2010,female,55-74 years,0,163081,0,Jamaica2010,0.727,13191645686,5100,Silent
Jamaica,2010,female,75+ years,0,62329,0,Jamaica2010,0.727,13191645686,5100,Silent
Jamaica,2010,male,15-24 years,0,271743,0,Jamaica2010,0.727,13191645686,5100,Millenials
Jamaica,2010,male,55-74 years,0,159798,0,Jamaica2010,0.727,13191645686,5100,Silent
Jamaica,2010,male,75+ years,0,48206,0,Jamaica2010,0.727,13191645686,5100,Silent
Japan,2010,male,55-74 years,7466,16402437,45.52,Japan2010,0.884,5700098114744,47059,Silent
Japan,2010,male,35-54 years,7351,17131261,42.91,Japan2010,0.884,5700098114744,47059,Generation X
Japan,2010,male,75+ years,2188,5345432,40.93,Japan2010,0.884,5700098114744,47059,Silent
Japan,2010,male,25-34 years,2543,7822984,32.51,Japan2010,0.884,5700098114744,47059,Generation X
Japan,2010,male,15-24 years,1315,6324856,20.79,Japan2010,0.884,5700098114744,47059,Millenials
Japan,2010,female,75+ years,1686,8804107,19.15,Japan2010,0.884,5700098114744,47059,Silent
Japan,2010,female,55-74 years,2879,17525806,16.43,Japan2010,0.884,5700098114744,47059,Silent
Japan,2010,female,35-54 years,2404,16781836,14.33,Japan2010,0.884,5700098114744,47059,Generation X
Japan,2010,female,25-34 years,1008,7545642,13.36,Japan2010,0.884,5700098114744,47059,Generation X
Japan,2010,female,15-24 years,508,6008624,8.45,Japan2010,0.884,5700098114744,47059,Millenials
Japan,2010,male,5-14 years,42,5855595,0.72,Japan2010,0.884,5700098114744,47059,Generation Z
Japan,2010,female,5-14 years,21,5578687,0.38,Japan2010,0.884,5700098114744,47059,Generation Z
Kazakhstan,2010,male,75+ years,72,113390,63.5,Kazakhstan2010,0.766,148047348241,10062,Silent
Kazakhstan,2010,male,25-34 years,808,1310211,61.67,Kazakhstan2010,0.766,148047348241,10062,Generation X
Kazakhstan,2010,male,35-54 years,1118,2037599,54.87,Kazakhstan2010,0.766,148047348241,10062,Generation X
Kazakhstan,2010,male,55-74 years,389,810461,48,Kazakhstan2010,0.766,148047348241,10062,Silent
Kazakhstan,2010,male,15-24 years,528,1555580,33.94,Kazakhstan2010,0.766,148047348241,10062,Millenials
Kazakhstan,2010,female,75+ years,39,263531,14.8,Kazakhstan2010,0.766,148047348241,10062,Silent
Kazakhstan,2010,female,15-24 years,193,1549811,12.45,Kazakhstan2010,0.766,148047348241,10062,Millenials
Kazakhstan,2010,female,25-34 years,140,1332552,10.51,Kazakhstan2010,0.766,148047348241,10062,Generation X
Kazakhstan,2010,female,55-74 years,88,1144484,7.69,Kazakhstan2010,0.766,148047348241,10062,Silent
Kazakhstan,2010,female,35-54 years,160,2227790,7.18,Kazakhstan2010,0.766,148047348241,10062,Generation X
Kazakhstan,2010,male,5-14 years,49,1212500,4.04,Kazakhstan2010,0.766,148047348241,10062,Generation Z
Kazakhstan,2010,female,5-14 years,25,1155258,2.16,Kazakhstan2010,0.766,148047348241,10062,Generation Z
Kuwait,2010,male,55-74 years,3,121359,2.47,Kuwait2010,0.809,115419050942,35171,Silent
Kuwait,2010,female,25-34 years,8,351659,2.27,Kuwait2010,0.809,115419050942,35171,Generation X
Kuwait,2010,male,25-34 years,13,619392,2.1,Kuwait2010,0.809,115419050942,35171,Generation X
Kuwait,2010,male,35-54 years,9,762814,1.18,Kuwait2010,0.809,115419050942,35171,Generation X
Kuwait,2010,female,15-24 years,2,231645,0.86,Kuwait2010,0.809,115419050942,35171,Millenials
Kuwait,2010,female,35-54 years,3,387443,0.77,Kuwait2010,0.809,115419050942,35171,Generation X
Kuwait,2010,male,15-24 years,1,254945,0.39,Kuwait2010,0.809,115419050942,35171,Millenials
Kuwait,2010,female,5-14 years,0,225440,0,Kuwait2010,0.809,115419050942,35171,Generation Z
Kuwait,2010,female,55-74 years,0,72487,0,Kuwait2010,0.809,115419050942,35171,Silent
Kuwait,2010,female,75+ years,0,8964,0,Kuwait2010,0.809,115419050942,35171,Silent
Kuwait,2010,male,5-14 years,0,237315,0,Kuwait2010,0.809,115419050942,35171,Generation Z
Kuwait,2010,male,75+ years,0,8151,0,Kuwait2010,0.809,115419050942,35171,Silent
Kyrgyzstan,2010,male,25-34 years,122,429972,28.37,Kyrgyzstan2010,0.634,4794357795,991,Generation X
Kyrgyzstan,2010,male,75+ years,10,36816,27.16,Kyrgyzstan2010,0.634,4794357795,991,Silent
Kyrgyzstan,2010,male,35-54 years,131,597153,21.94,Kyrgyzstan2010,0.634,4794357795,991,Generation X
Kyrgyzstan,2010,male,55-74 years,38,189553,20.05,Kyrgyzstan2010,0.634,4794357795,991,Silent
Kyrgyzstan,2010,male,15-24 years,86,597408,14.4,Kyrgyzstan2010,0.634,4794357795,991,Millenials
Kyrgyzstan,2010,female,75+ years,6,64212,9.34,Kyrgyzstan2010,0.634,4794357795,991,Silent
Kyrgyzstan,2010,female,15-24 years,40,588624,6.8,Kyrgyzstan2010,0.634,4794357795,991,Millenials
Kyrgyzstan,2010,female,55-74 years,11,240446,4.57,Kyrgyzstan2010,0.634,4794357795,991,Silent
Kyrgyzstan,2010,female,35-54 years,27,635294,4.25,Kyrgyzstan2010,0.634,4794357795,991,Generation X
Kyrgyzstan,2010,female,25-34 years,17,424270,4.01,Kyrgyzstan2010,0.634,4794357795,991,Generation X
Kyrgyzstan,2010,male,5-14 years,8,526711,1.52,Kyrgyzstan2010,0.634,4794357795,991,Generation Z
Kyrgyzstan,2010,female,5-14 years,4,507097,0.79,Kyrgyzstan2010,0.634,4794357795,991,Generation Z
Latvia,2010,male,75+ years,25,43667,57.25,Latvia2010,0.811,23757368290,11951,Silent
Latvia,2010,male,55-74 years,105,187076,56.13,Latvia2010,0.811,23757368290,11951,Silent
Latvia,2010,male,35-54 years,153,283732,53.92,Latvia2010,0.811,23757368290,11951,Generation X
Latvia,2010,male,25-34 years,59,145331,40.6,Latvia2010,0.811,23757368290,11951,Generation X
Latvia,2010,male,15-24 years,34,147429,23.06,Latvia2010,0.811,23757368290,11951,Millenials
Latvia,2010,female,55-74 years,29,281172,10.31,Latvia2010,0.811,23757368290,11951,Silent
Latvia,2010,female,75+ years,10,120367,8.31,Latvia2010,0.811,23757368290,11951,Silent
Latvia,2010,female,35-54 years,17,308180,5.52,Latvia2010,0.811,23757368290,11951,Generation X
Latvia,2010,female,15-24 years,4,141468,2.83,Latvia2010,0.811,23757368290,11951,Millenials
Latvia,2010,female,25-34 years,2,141714,1.41,Latvia2010,0.811,23757368290,11951,Generation X
Latvia,2010,female,5-14 years,0,91477,0,Latvia2010,0.811,23757368290,11951,Generation Z
Latvia,2010,male,5-14 years,0,96293,0,Latvia2010,0.811,23757368290,11951,Generation Z
Lithuania,2010,male,55-74 years,219,262907,83.3,Lithuania2010,0.827,37120517694,12584,Silent
Lithuania,2010,male,35-54 years,357,430396,82.95,Lithuania2010,0.827,37120517694,12584,Generation X
Lithuania,2010,male,75+ years,49,72479,67.61,Lithuania2010,0.827,37120517694,12584,Silent
Lithuania,2010,male,25-34 years,110,198028,55.55,Lithuania2010,0.827,37120517694,12584,Generation X
Lithuania,2010,male,15-24 years,93,227810,40.82,Lithuania2010,0.827,37120517694,12584,Millenials
Lithuania,2010,female,75+ years,41,175611,23.35,Lithuania2010,0.827,37120517694,12584,Silent
Lithuania,2010,female,35-54 years,72,471491,15.27,Lithuania2010,0.827,37120517694,12584,Generation X
Lithuania,2010,female,55-74 years,50,380465,13.14,Lithuania2010,0.827,37120517694,12584,Silent
Lithuania,2010,female,15-24 years,14,218961,6.39,Lithuania2010,0.827,37120517694,12584,Millenials
Lithuania,2010,female,25-34 years,11,196906,5.59,Lithuania2010,0.827,37120517694,12584,Generation X
Lithuania,2010,female,5-14 years,1,153084,0.65,Lithuania2010,0.827,37120517694,12584,Generation Z
Lithuania,2010,male,5-14 years,1,161599,0.62,Lithuania2010,0.827,37120517694,12584,Generation Z
Luxembourg,2010,male,75+ years,7,12469,56.14,Luxembourg2010,0.886,53212476812,111328,Silent
Luxembourg,2010,male,35-54 years,24,80477,29.82,Luxembourg2010,0.886,53212476812,111328,Generation X
Luxembourg,2010,male,55-74 years,5,45726,10.93,Luxembourg2010,0.886,53212476812,111328,Silent
Luxembourg,2010,male,15-24 years,3,30768,9.75,Luxembourg2010,0.886,53212476812,111328,Millenials
Luxembourg,2010,male,25-34 years,3,36519,8.21,Luxembourg2010,0.886,53212476812,111328,Generation X
Luxembourg,2010,female,35-54 years,5,77946,6.41,Luxembourg2010,0.886,53212476812,111328,Generation X
Luxembourg,2010,female,55-74 years,3,46835,6.41,Luxembourg2010,0.886,53212476812,111328,Silent
Luxembourg,2010,female,25-34 years,2,36069,5.54,Luxembourg2010,0.886,53212476812,111328,Generation X
Luxembourg,2010,female,75+ years,1,21038,4.75,Luxembourg2010,0.886,53212476812,111328,Silent
Luxembourg,2010,male,5-14 years,1,31209,3.2,Luxembourg2010,0.886,53212476812,111328,Generation Z
Luxembourg,2010,female,15-24 years,0,29539,0,Luxembourg2010,0.886,53212476812,111328,Millenials
Luxembourg,2010,female,5-14 years,0,29384,0,Luxembourg2010,0.886,53212476812,111328,Generation Z
Maldives,2010,male,15-24 years,1,50279,1.99,Maldives2010,0.683,2588176055,7806,Millenials
