country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
Estonia,2012,male,35-54 years,65,179456,36.22,Estonia2012,0.855,23043864510,18411,Generation X
Estonia,2012,male,25-34 years,30,96938,30.95,Estonia2012,0.855,23043864510,18411,Millenials
Estonia,2012,female,75+ years,18,80117,22.47,Estonia2012,0.855,23043864510,18411,Silent
Estonia,2012,male,15-24 years,14,83194,16.83,Estonia2012,0.855,23043864510,18411,Millenials
Estonia,2012,female,55-74 years,17,172977,9.83,Estonia2012,0.855,23043864510,18411,Boomers
Estonia,2012,female,35-54 years,7,184354,3.8,Estonia2012,0.855,23043864510,18411,Generation X
Estonia,2012,female,25-34 years,3,91727,3.27,Estonia2012,0.855,23043864510,18411,Millenials
Estonia,2012,male,5-14 years,2,67323,2.97,Estonia2012,0.855,23043864510,18411,Generation Z
Estonia,2012,female,15-24 years,2,78364,2.55,Estonia2012,0.855,23043864510,18411,Millenials
Estonia,2012,female,5-14 years,0,63330,0,Estonia2012,0.855,23043864510,18411,Generation Z
Fiji,2012,male,75+ years,2,5168,38.7,Fiji2012,0.722,3972012571,5073,Silent
Fiji,2012,female,75+ years,1,6862,14.57,Fiji2012,0.722,3972012571,5073,Silent
Fiji,2012,male,15-24 years,7,80061,8.74,Fiji2012,0.722,3972012571,5073,Millenials
Fiji,2012,male,25-34 years,5,74059,6.75,Fiji2012,0.722,3972012571,5073,Millenials
Fiji,2012,male,35-54 years,6,107270,5.59,Fiji2012,0.722,3972012571,5073,Generation X
Fiji,2012,female,15-24 years,4,75501,5.3,Fiji2012,0.722,3972012571,5073,Millenials
Fiji,2012,male,55-74 years,2,48382,4.13,Fiji2012,0.722,3972012571,5073,Boomers
Fiji,2012,female,55-74 years,2,50218,3.98,Fiji2012,0.722,3972012571,5073,Boomers
Fiji,2012,female,25-34 years,2,70215,2.85,Fiji2012,0.722,3972012571,5073,Millenials
Fiji,2012,female,35-54 years,1,103358,0.97,Fiji2012,0.722,3972012571,5073,Generation X
Fiji,2012,female,5-14 years,0,78081,0,Fiji2012,0.722,3972012571,5073,Generation Z
Fiji,2012,male,5-14 years,0,83764,0,Fiji2012,0.722,3972012571,5073,Generation Z
Finland,2012,male,35-54 years,235,711920,33.01,Finland2012,0.882,256706466091,50232,Generation X
Finland,2012,male,55-74 years,195,639345,30.5,Finland2012,0.882,256706466091,50232,Boomers
Finland,2012,male,75+ years,49,163645,29.94,Finland2012,0.882,256706466091,50232,Silent
Finland,2012,male,25-34 years,91,352467,25.82,Finland2012,0.882,256706466091,50232,Millenials
Finland,2012,male,15-24 years,85,337342,25.2,Finland2012,0.882,256706466091,50232,Millenials
Finland,2012,female,55-74 years,87,685183,12.7,Finland2012,0.882,256706466091,50232,Boomers
Finland,2012,female,15-24 years,32,323218,9.9,Finland2012,0.882,256706466091,50232,Millenials
Finland,2012,female,35-54 years,65,692612,9.38,Finland2012,0.882,256706466091,50232,Generation X
Finland,2012,female,25-34 years,27,333404,8.1,Finland2012,0.882,256706466091,50232,Millenials
Finland,2012,female,75+ years,7,284657,2.46,Finland2012,0.882,256706466091,50232,Silent
Finland,2012,female,5-14 years,0,286874,0,Finland2012,0.882,256706466091,50232,Generation Z
Finland,2012,male,5-14 years,0,299783,0,Finland2012,0.882,256706466091,50232,Generation Z
France,2012,male,75+ years,1415,2168819,65.24,France2012,0.886,2683825225093,45002,Silent
France,2012,male,35-54 years,2903,8465545,34.29,France2012,0.886,2683825225093,45002,Generation X
France,2012,male,55-74 years,1939,6408537,30.26,France2012,0.886,2683825225093,45002,Boomers
France,2012,male,25-34 years,688,3856840,17.84,France2012,0.886,2683825225093,45002,Millenials
France,2012,female,75+ years,459,3626173,12.66,France2012,0.886,2683825225093,45002,Silent
France,2012,female,55-74 years,767,7023009,10.92,France2012,0.886,2683825225093,45002,Boomers
France,2012,female,35-54 years,891,8655592,10.29,France2012,0.886,2683825225093,45002,Generation X
France,2012,male,15-24 years,359,3900107,9.2,France2012,0.886,2683825225093,45002,Millenials
France,2012,female,25-34 years,183,3948305,4.63,France2012,0.886,2683825225093,45002,Millenials
France,2012,female,15-24 years,106,3776265,2.81,France2012,0.886,2683825225093,45002,Millenials
France,2012,male,5-14 years,22,3995444,0.55,France2012,0.886,2683825225093,45002,Generation Z
France,2012,female,5-14 years,11,3813821,0.29,France2012,0.886,2683825225093,45002,Generation Z
Georgia,2012,male,75+ years,12,104500,11.48,Georgia2012,0.747,15846474596,3772,Silent
Georgia,2012,male,55-74 years,23,355000,6.48,Georgia2012,0.747,15846474596,3772,Boomers
Georgia,2012,male,25-34 years,19,345900,5.49,Georgia2012,0.747,15846474596,3772,Millenials
Georgia,2012,male,35-54 years,26,596400,4.36,Georgia2012,0.747,15846474596,3772,Generation X
Georgia,2012,male,15-24 years,11,337800,3.26,Georgia2012,0.747,15846474596,3772,Millenials
Georgia,2012,female,75+ years,2,191900,1.04,Georgia2012,0.747,15846474596,3772,Silent
Georgia,2012,female,15-24 years,3,324000,0.93,Georgia2012,0.747,15846474596,3772,Millenials
Georgia,2012,female,55-74 years,3,469400,0.64,Georgia2012,0.747,15846474596,3772,Boomers
Georgia,2012,female,35-54 years,3,659300,0.46,Georgia2012,0.747,15846474596,3772,Generation X
Georgia,2012,female,5-14 years,1,223200,0.45,Georgia2012,0.747,15846474596,3772,Generation Z
Georgia,2012,female,25-34 years,1,344400,0.29,Georgia2012,0.747,15846474596,3772,Millenials
Georgia,2012,male,5-14 years,0,249100,0,Georgia2012,0.747,15846474596,3772,Generation Z
Germany,2012,male,75+ years,1430,3062435,46.69,Germany2012,0.915,3543983909148,45142,Silent
Germany,2012,male,55-74 years,2302,9453082,24.35,Germany2012,0.915,3543983909148,45142,Boomers
Germany,2012,male,35-54 years,2408,12515919,19.24,Germany2012,0.915,3543983909148,45142,Generation X
Germany,2012,male,25-34 years,699,5099210,13.71,Germany2012,0.915,3543983909148,45142,Millenials
Germany,2012,female,75+ years,607,4920842,12.34,Germany2012,0.915,3543983909148,45142,Silent
Germany,2012,male,15-24 years,439,4612682,9.52,Germany2012,0.915,3543983909148,45142,Millenials
Germany,2012,female,55-74 years,873,10078469,8.66,Germany2012,0.915,3543983909148,45142,Boomers
Germany,2012,female,35-54 years,810,12089833,6.7,Germany2012,0.915,3543983909148,45142,Generation X
Germany,2012,female,25-34 years,187,4917857,3.8,Germany2012,0.915,3543983909148,45142,Millenials
Germany,2012,female,15-24 years,121,4384528,2.76,Germany2012,0.915,3543983909148,45142,Millenials
Germany,2012,male,5-14 years,11,3782823,0.29,Germany2012,0.915,3543983909148,45142,Generation Z
Germany,2012,female,5-14 years,9,3590435,0.25,Germany2012,0.915,3543983909148,45142,Generation Z
Greece,2012,male,75+ years,63,467292,13.48,Greece2012,0.865,245670666639,23309,Silent
Greece,2012,male,35-54 years,167,1590800,10.5,Greece2012,0.865,245670666639,23309,Generation X
Greece,2012,male,55-74 years,117,1145850,10.21,Greece2012,0.865,245670666639,23309,Boomers
Greece,2012,male,25-34 years,46,790487,5.82,Greece2012,0.865,245670666639,23309,Millenials
Greece,2012,male,15-24 years,24,605261,3.97,Greece2012,0.865,245670666639,23309,Millenials
Greece,2012,female,75+ years,14,645352,2.17,Greece2012,0.865,245670666639,23309,Silent
Greece,2012,female,55-74 years,26,1272278,2.04,Greece2012,0.865,245670666639,23309,Boomers
Greece,2012,female,25-34 years,15,746111,2.01,Greece2012,0.865,245670666639,23309,Millenials
Greece,2012,female,35-54 years,28,1626532,1.72,Greece2012,0.865,245670666639,23309,Generation X
Greece,2012,female,15-24 years,7,576914,1.21,Greece2012,0.865,245670666639,23309,Millenials
Greece,2012,female,5-14 years,1,524175,0.19,Greece2012,0.865,245670666639,23309,Generation Z
Greece,2012,male,5-14 years,0,548750,0,Greece2012,0.865,245670666639,23309,Generation Z
Grenada,2012,male,35-54 years,1,11033,9.06,Grenada2012,0.74,799882148,8382,Generation X
Grenada,2012,male,15-24 years,1,11176,8.95,Grenada2012,0.74,799882148,8382,Millenials
Grenada,2012,female,15-24 years,0,10948,0,Grenada2012,0.74,799882148,8382,Millenials
Grenada,2012,female,25-34 years,0,9316,0,Grenada2012,0.74,799882148,8382,Millenials
Grenada,2012,female,35-54 years,0,10730,0,Grenada2012,0.74,799882148,8382,Generation X
Grenada,2012,female,5-14 years,0,9000,0,Grenada2012,0.74,799882148,8382,Generation Z
Grenada,2012,female,55-74 years,0,5587,0,Grenada2012,0.74,799882148,8382,Boomers
Grenada,2012,female,75+ years,0,2204,0,Grenada2012,0.74,799882148,8382,Silent
Grenada,2012,male,25-34 years,0,9743,0,Grenada2012,0.74,799882148,8382,Millenials
Grenada,2012,male,5-14 years,0,9447,0,Grenada2012,0.74,799882148,8382,Generation Z
Grenada,2012,male,55-74 years,0,4945,0,Grenada2012,0.74,799882148,8382,Boomers
Grenada,2012,male,75+ years,0,1297,0,Grenada2012,0.74,799882148,8382,Silent
Guatemala,2012,male,15-24 years,118,1629819,7.24,Guatemala2012,0.624,50388454861,3779,Millenials
Guatemala,2012,male,55-74 years,34,490894,6.93,Guatemala2012,0.624,50388454861,3779,Boomers
Guatemala,2012,male,35-54 years,77,1142067,6.74,Guatemala2012,0.624,50388454861,3779,Generation X
Guatemala,2012,male,75+ years,8,122325,6.54,Guatemala2012,0.624,50388454861,3779,Silent
Guatemala,2012,male,25-34 years,61,1153737,5.29,Guatemala2012,0.624,50388454861,3779,Millenials
Guatemala,2012,female,15-24 years,63,1603593,3.93,Guatemala2012,0.624,50388454861,3779,Millenials
Guatemala,2012,female,25-34 years,20,1216962,1.64,Guatemala2012,0.624,50388454861,3779,Millenials
Guatemala,2012,female,35-54 years,12,1364473,0.88,Guatemala2012,0.624,50388454861,3779,Generation X
Guatemala,2012,female,55-74 years,5,584720,0.86,Guatemala2012,0.624,50388454861,3779,Boomers
Guatemala,2012,female,75+ years,1,150302,0.67,Guatemala2012,0.624,50388454861,3779,Silent
Guatemala,2012,male,5-14 years,12,1977712,0.61,Guatemala2012,0.624,50388454861,3779,Generation Z
Guatemala,2012,female,5-14 years,9,1898821,0.47,Guatemala2012,0.624,50388454861,3779,Generation Z
Guyana,2012,male,35-54 years,71,90968,78.05,Guyana2012,0.629,2861562266,4212,Generation X
Guyana,2012,male,55-74 years,21,34933,60.12,Guyana2012,0.629,2861562266,4212,Boomers
Guyana,2012,male,75+ years,3,5373,55.83,Guyana2012,0.629,2861562266,4212,Silent
Guyana,2012,male,25-34 years,27,50601,53.36,Guyana2012,0.629,2861562266,4212,Millenials
Guyana,2012,male,15-24 years,30,74548,40.24,Guyana2012,0.629,2861562266,4212,Millenials
Guyana,2012,female,25-34 years,11,53923,20.4,Guyana2012,0.629,2861562266,4212,Millenials
Guyana,2012,female,35-54 years,18,88544,20.33,Guyana2012,0.629,2861562266,4212,Generation X
Guyana,2012,female,15-24 years,14,72713,19.25,Guyana2012,0.629,2861562266,4212,Millenials
Guyana,2012,female,55-74 years,5,38249,13.07,Guyana2012,0.629,2861562266,4212,Boomers
Guyana,2012,male,5-14 years,4,83404,4.8,Guyana2012,0.629,2861562266,4212,Generation Z
Guyana,2012,female,5-14 years,2,79129,2.53,Guyana2012,0.629,2861562266,4212,Generation Z
Guyana,2012,female,75+ years,0,6971,0,Guyana2012,0.629,2861562266,4212,Silent
Hungary,2012,male,75+ years,233,232766,100.1,Hungary2012,0.823,127856647108,13525,Silent
Hungary,2012,male,55-74 years,655,1049911,62.39,Hungary2012,0.823,127856647108,13525,Boomers
Hungary,2012,male,35-54 years,683,1396201,48.92,Hungary2012,0.823,127856647108,13525,Generation X
Hungary,2012,female,75+ years,124,498354,24.88,Hungary2012,0.823,127856647108,13525,Silent
Hungary,2012,male,25-34 years,148,685537,21.59,Hungary2012,0.823,127856647108,13525,Millenials
Hungary,2012,female,55-74 years,219,1343763,16.3,Hungary2012,0.823,127856647108,13525,Boomers
Hungary,2012,male,15-24 years,82,618784,13.25,Hungary2012,0.823,127856647108,13525,Millenials
Hungary,2012,female,35-54 years,160,1408223,11.36,Hungary2012,0.823,127856647108,13525,Generation X
Hungary,2012,female,25-34 years,28,664791,4.21,Hungary2012,0.823,127856647108,13525,Millenials
Hungary,2012,female,15-24 years,15,586456,2.56,Hungary2012,0.823,127856647108,13525,Millenials
Hungary,2012,male,5-14 years,2,497525,0.4,Hungary2012,0.823,127856647108,13525,Generation Z
Hungary,2012,female,5-14 years,0,470870,0,Hungary2012,0.823,127856647108,13525,Generation Z
Iceland,2012,male,25-34 years,7,22931,30.53,Iceland2012,0.897,14292008745,48083,Millenials
Iceland,2012,male,75+ years,2,8207,24.37,Iceland2012,0.897,14292008745,48083,Silent
Iceland,2012,male,55-74 years,6,28966,20.71,Iceland2012,0.897,14292008745,48083,Boomers
Iceland,2012,male,35-54 years,8,42696,18.74,Iceland2012,0.897,14292008745,48083,Generation X
Iceland,2012,female,55-74 years,4,28784,13.9,Iceland2012,0.897,14292008745,48083,Boomers
Iceland,2012,male,15-24 years,3,24210,12.39,Iceland2012,0.897,14292008745,48083,Millenials
Iceland,2012,female,25-34 years,2,22249,8.99,Iceland2012,0.897,14292008745,48083,Millenials
Iceland,2012,female,15-24 years,2,22968,8.71,Iceland2012,0.897,14292008745,48083,Millenials
Iceland,2012,female,35-54 years,3,42450,7.07,Iceland2012,0.897,14292008745,48083,Generation X
Iceland,2012,female,5-14 years,0,21068,0,Iceland2012,0.897,14292008745,48083,Generation Z
Iceland,2012,female,75+ years,0,10882,0,Iceland2012,0.897,14292008745,48083,Silent
Iceland,2012,male,5-14 years,0,21827,0,Iceland2012,0.897,14292008745,48083,Generation Z
Ireland,2012,male,35-54 years,192,641319,29.94,Ireland2012,0.91,225571853194,53443,Generation X
Ireland,2012,male,25-34 years,89,354740,25.09,Ireland2012,0.91,225571853194,53443,Millenials
Ireland,2012,male,55-74 years,89,388705,22.9,Ireland2012,0.91,225571853194,53443,Boomers
Ireland,2012,male,15-24 years,59,279882,21.08,Ireland2012,0.91,225571853194,53443,Millenials
Ireland,2012,male,75+ years,14,96459,14.51,Ireland2012,0.91,225571853194,53443,Silent
Ireland,2012,female,35-54 years,42,645023,6.51,Ireland2012,0.91,225571853194,53443,Generation X
Ireland,2012,female,15-24 years,16,273610,5.85,Ireland2012,0.91,225571853194,53443,Millenials
Ireland,2012,female,25-34 years,20,378732,5.28,Ireland2012,0.91,225571853194,53443,Millenials
Ireland,2012,female,55-74 years,15,393497,3.81,Ireland2012,0.91,225571853194,53443,Boomers
Ireland,2012,female,75+ years,2,138663,1.44,Ireland2012,0.91,225571853194,53443,Silent
Ireland,2012,male,5-14 years,3,322478,0.93,Ireland2012,0.91,225571853194,53443,Generation Z
Ireland,2012,female,5-14 years,1,307698,0.32,Ireland2012,0.91,225571853194,53443,Generation Z
Israel,2012,male,75+ years,33,154818,21.32,Israel2012,0.89,257296579579,36263,Silent
Israel,2012,male,55-74 years,93,546015,17.03,Israel2012,0.89,257296579579,36263,Boomers
Israel,2012,male,35-54 years,131,890948,14.7,Israel2012,0.89,257296579579,36263,Generation X
Israel,2012,male,25-34 years,57,568580,10.02,Israel2012,0.89,257296579579,36263,Millenials
Israel,2012,male,15-24 years,32,614618,5.21,Israel2012,0.89,257296579579,36263,Millenials
Israel,2012,female,75+ years,9,224319,4.01,Israel2012,0.89,257296579579,36263,Silent
Israel,2012,female,55-74 years,24,612293,3.92,Israel2012,0.89,257296579579,36263,Boomers
Israel,2012,female,25-34 years,17,566255,3,Israel2012,0.89,257296579579,36263,Millenials
Israel,2012,female,15-24 years,13,589147,2.21,Israel2012,0.89,257296579579,36263,Millenials
Israel,2012,female,35-54 years,18,916404,1.96,Israel2012,0.89,257296579579,36263,Generation X
Israel,2012,male,5-14 years,3,723667,0.41,Israel2012,0.89,257296579579,36263,Generation Z
Israel,2012,female,5-14 years,0,688296,0,Israel2012,0.89,257296579579,36263,Generation Z
Italy,2012,male,75+ years,604,2382354,25.35,Italy2012,0.872,2072823157060,36497,Silent
Italy,2012,male,55-74 years,993,6523579,15.22,Italy2012,0.872,2072823157060,36497,Boomers
Italy,2012,male,35-54 years,1215,9068194,13.4,Italy2012,0.872,2072823157060,36497,Generation X
Italy,2012,male,25-34 years,329,3519920,9.35,Italy2012,0.872,2072823157060,36497,Millenials
Italy,2012,male,15-24 years,179,3031610,5.9,Italy2012,0.872,2072823157060,36497,Millenials
Italy,2012,female,75+ years,175,3849653,4.55,Italy2012,0.872,2072823157060,36497,Silent
Italy,2012,female,55-74 years,317,7188550,4.41,Italy2012,0.872,2072823157060,36497,Boomers
Italy,2012,female,35-54 years,325,9251393,3.51,Italy2012,0.872,2072823157060,36497,Generation X
Italy,2012,female,25-34 years,68,3504130,1.94,Italy2012,0.872,2072823157060,36497,Millenials
Italy,2012,female,15-24 years,44,2883565,1.53,Italy2012,0.872,2072823157060,36497,Millenials
Italy,2012,female,5-14 years,4,2718455,0.15,Italy2012,0.872,2072823157060,36497,Generation Z
Italy,2012,male,5-14 years,4,2873682,0.14,Italy2012,0.872,2072823157060,36497,Generation Z
Japan,2012,male,75+ years,2262,5783000,39.11,Japan2012,0.888,6203213121334,51379,Silent
Japan,2012,male,55-74 years,6134,16254000,37.74,Japan2012,0.888,6203213121334,51379,Boomers
Japan,2012,male,35-54 years,6413,17318000,37.03,Japan2012,0.888,6203213121334,51379,Generation X
Japan,2012,male,25-34 years,2244,7384000,30.39,Japan2012,0.888,6203213121334,51379,Millenials
Japan,2012,male,15-24 years,1294,6185000,20.92,Japan2012,0.888,6203213121334,51379,Millenials
Japan,2012,female,75+ years,1612,9362000,17.22,Japan2012,0.888,6203213121334,51379,Silent
Japan,2012,female,55-74 years,2636,17342000,15.2,Japan2012,0.888,6203213121334,51379,Boomers
Japan,2012,female,35-54 years,2242,16937000,13.24,Japan2012,0.888,6203213121334,51379,Generation X
Japan,2012,female,25-34 years,931,7110000,13.09,Japan2012,0.888,6203213121334,51379,Millenials
Japan,2012,female,15-24 years,495,5873000,8.43,Japan2012,0.888,6203213121334,51379,Millenials
Japan,2012,male,5-14 years,55,5729000,0.96,Japan2012,0.888,6203213121334,51379,Generation Z
Japan,2012,female,5-14 years,20,5458000,0.37,Japan2012,0.888,6203213121334,51379,Generation Z
Kazakhstan,2012,male,25-34 years,716,1384736,51.71,Kazakhstan2012,0.778,207998568866,13845,Millenials
Kazakhstan,2012,male,35-54 years,1074,2082135,51.58,Kazakhstan2012,0.778,207998568866,13845,Generation X
Kazakhstan,2012,male,75+ years,60,129890,46.19,Kazakhstan2012,0.778,207998568866,13845,Silent
Kazakhstan,2012,male,55-74 years,368,852033,43.19,Kazakhstan2012,0.778,207998568866,13845,Boomers
Kazakhstan,2012,male,15-24 years,426,1481240,28.76,Kazakhstan2012,0.778,207998568866,13845,Millenials
Kazakhstan,2012,female,75+ years,40,288919,13.84,Kazakhstan2012,0.778,207998568866,13845,Silent
Kazakhstan,2012,female,15-24 years,131,1464381,8.95,Kazakhstan2012,0.778,207998568866,13845,Millenials
Kazakhstan,2012,female,35-54 years,181,2273726,7.96,Kazakhstan2012,0.778,207998568866,13845,Generation X
Kazakhstan,2012,female,25-34 years,111,1407854,7.88,Kazakhstan2012,0.778,207998568866,13845,Millenials
Kazakhstan,2012,female,55-74 years,93,1198153,7.76,Kazakhstan2012,0.778,207998568866,13845,Boomers
Kazakhstan,2012,male,5-14 years,33,1261734,2.62,Kazakhstan2012,0.778,207998568866,13845,Generation Z
Kazakhstan,2012,female,5-14 years,7,1198748,0.58,Kazakhstan2012,0.778,207998568866,13845,Generation Z
Kuwait,2012,male,15-24 years,10,267410,3.74,Kuwait2012,0.815,174070025009,49781,Millenials
Kuwait,2012,female,55-74 years,2,83066,2.41,Kuwait2012,0.815,174070025009,49781,Boomers
Kuwait,2012,female,25-34 years,8,377621,2.12,Kuwait2012,0.815,174070025009,49781,Millenials
Kuwait,2012,male,35-54 years,17,822229,2.07,Kuwait2012,0.815,174070025009,49781,Generation X
Kuwait,2012,female,15-24 years,4,237359,1.69,Kuwait2012,0.815,174070025009,49781,Millenials
Kuwait,2012,male,25-34 years,8,637302,1.26,Kuwait2012,0.815,174070025009,49781,Millenials
Kuwait,2012,female,35-54 years,5,423084,1.18,Kuwait2012,0.815,174070025009,49781,Generation X
Kuwait,2012,male,55-74 years,1,138505,0.72,Kuwait2012,0.815,174070025009,49781,Boomers
Kuwait,2012,male,5-14 years,1,250917,0.4,Kuwait2012,0.815,174070025009,49781,Generation Z
Kuwait,2012,female,5-14 years,0,239552,0,Kuwait2012,0.815,174070025009,49781,Generation Z
Kuwait,2012,female,75+ years,0,10287,0,Kuwait2012,0.815,174070025009,49781,Silent
Kuwait,2012,male,75+ years,0,9366,0,Kuwait2012,0.815,174070025009,49781,Silent
Kyrgyzstan,2012,male,25-34 years,119,457076,26.04,Kyrgyzstan2012,0.645,6605139933,1339,Millenials
Kyrgyzstan,2012,male,55-74 years,48,204335,23.49,Kyrgyzstan2012,0.645,6605139933,1339,Boomers
Kyrgyzstan,2012,male,35-54 years,141,610705,23.09,Kyrgyzstan2012,0.645,6605139933,1339,Generation X
Kyrgyzstan,2012,male,75+ years,6,38493,15.59,Kyrgyzstan2012,0.645,6605139933,1339,Silent
Kyrgyzstan,2012,female,75+ years,10,66672,15,Kyrgyzstan2012,0.645,6605139933,1339,Silent
Kyrgyzstan,2012,male,15-24 years,73,583127,12.52,Kyrgyzstan2012,0.645,6605139933,1339,Millenials
Kyrgyzstan,2012,female,15-24 years,40,570274,7.01,Kyrgyzstan2012,0.645,6605139933,1339,Millenials
Kyrgyzstan,2012,female,35-54 years,36,648241,5.55,Kyrgyzstan2012,0.645,6605139933,1339,Generation X
Kyrgyzstan,2012,female,25-34 years,23,451969,5.09,Kyrgyzstan2012,0.645,6605139933,1339,Millenials
Kyrgyzstan,2012,female,55-74 years,10,258395,3.87,Kyrgyzstan2012,0.645,6605139933,1339,Boomers
Kyrgyzstan,2012,male,5-14 years,15,531219,2.82,Kyrgyzstan2012,0.645,6605139933,1339,Generation Z
Kyrgyzstan,2012,female,5-14 years,3,511854,0.59,Kyrgyzstan2012,0.645,6605139933,1339,Generation Z
Latvia,2012,male,35-54 years,164,275218,59.59,Latvia2012,0.813,28119996053,14558,Generation X
Latvia,2012,male,75+ years,25,46273,54.03,Latvia2012,0.813,28119996053,14558,Silent
Latvia,2012,male,55-74 years,97,187386,51.76,Latvia2012,0.813,28119996053,14558,Boomers
Latvia,2012,male,25-34 years,50,142886,34.99,Latvia2012,0.813,28119996053,14558,Millenials
Latvia,2012,male,15-24 years,34,129182,26.32,Latvia2012,0.813,28119996053,14558,Millenials
Latvia,2012,female,75+ years,22,125246,17.57,Latvia2012,0.813,28119996053,14558,Silent
Latvia,2012,female,35-54 years,22,297148,7.4,Latvia2012,0.813,28119996053,14558,Generation X
Latvia,2012,female,55-74 years,18,278027,6.47,Latvia2012,0.813,28119996053,14558,Boomers
Latvia,2012,female,15-24 years,6,122407,4.9,Latvia2012,0.813,28119996053,14558,Millenials
Latvia,2012,female,25-34 years,5,138307,3.62,Latvia2012,0.813,28119996053,14558,Millenials
Latvia,2012,male,5-14 years,1,97001,1.03,Latvia2012,0.813,28119996053,14558,Generation Z
Latvia,2012,female,5-14 years,0,92440,0,Latvia2012,0.813,28119996053,14558,Generation Z
Lithuania,2012,male,35-54 years,321,413107,77.7,Lithuania2012,0.833,42848195256,15099,Generation X
Lithuania,2012,male,55-74 years,195,263194,74.09,Lithuania2012,0.833,42848195256,15099,Boomers
Lithuania,2012,male,75+ years,53,76080,69.66,Lithuania2012,0.833,42848195256,15099,Silent
Lithuania,2012,male,25-34 years,117,187811,62.3,Lithuania2012,0.833,42848195256,15099,Millenials
Lithuania,2012,male,15-24 years,64,209964,30.48,Lithuania2012,0.833,42848195256,15099,Millenials
Lithuania,2012,female,75+ years,37,183510,20.16,Lithuania2012,0.833,42848195256,15099,Silent
Lithuania,2012,female,35-54 years,74,451819,16.38,Lithuania2012,0.833,42848195256,15099,Generation X
Lithuania,2012,female,55-74 years,45,378541,11.89,Lithuania2012,0.833,42848195256,15099,Boomers
Lithuania,2012,female,25-34 years,10,183799,5.44,Lithuania2012,0.833,42848195256,15099,Millenials
Lithuania,2012,female,15-24 years,8,199629,4.01,Lithuania2012,0.833,42848195256,15099,Millenials
Lithuania,2012,male,5-14 years,3,149055,2.01,Lithuania2012,0.833,42848195256,15099,Generation Z
Lithuania,2012,female,5-14 years,0,141261,0,Lithuania2012,0.833,42848195256,15099,Generation Z
Luxembourg,2012,male,75+ years,7,13581,51.54,Luxembourg2012,0.888,56677961787,113120,Silent
Luxembourg,2012,male,55-74 years,10,48506,20.62,Luxembourg2012,0.888,56677961787,113120,Boomers
Luxembourg,2012,male,35-54 years,13,84570,15.37,Luxembourg2012,0.888,56677961787,113120,Generation X
Luxembourg,2012,male,15-24 years,5,33062,15.12,Luxembourg2012,0.888,56677961787,113120,Millenials
Luxembourg,2012,male,25-34 years,4,38866,10.29,Luxembourg2012,0.888,56677961787,113120,Millenials
Luxembourg,2012,female,75+ years,2,21770,9.19,Luxembourg2012,0.888,56677961787,113120,Silent
Luxembourg,2012,female,35-54 years,5,80598,6.2,Luxembourg2012,0.888,56677961787,113120,Generation X
Luxembourg,2012,female,55-74 years,3,49311,6.08,Luxembourg2012,0.888,56677961787,113120,Boomers
Luxembourg,2012,female,15-24 years,1,31459,3.18,Luxembourg2012,0.888,56677961787,113120,Millenials
Luxembourg,2012,female,25-34 years,1,38629,2.59,Luxembourg2012,0.888,56677961787,113120,Millenials
Luxembourg,2012,female,5-14 years,0,29466,0,Luxembourg2012,0.888,56677961787,113120,Generation Z
Luxembourg,2012,male,5-14 years,0,31226,0,Luxembourg2012,0.888,56677961787,113120,Generation Z
Malta,2012,male,55-74 years,8,49347,16.21,Malta2012,0.83,9209559296,23074,Boomers
Malta,2012,male,35-54 years,6,56478,10.62,Malta2012,0.83,9209559296,23074,Generation X
Malta,2012,male,25-34 years,3,31548,9.51,Malta2012,0.83,9209559296,23074,Millenials
Malta,2012,male,75+ years,1,11234,8.9,Malta2012,0.83,9209559296,23074,Silent
Malta,2012,female,35-54 years,4,54944,7.28,Malta2012,0.83,9209559296,23074,Generation X
Malta,2012,female,55-74 years,2,51796,3.86,Malta2012,0.83,9209559296,23074,Boomers
Malta,2012,male,15-24 years,1,28647,3.49,Malta2012,0.83,9209559296,23074,Millenials
Malta,2012,female,15-24 years,0,26975,0,Malta2012,0.83,9209559296,23074,Millenials
Malta,2012,female,25-34 years,0,29331,0,Malta2012,0.83,9209559296,23074,Millenials
Malta,2012,female,5-14 years,0,20066,0,Malta2012,0.83,9209559296,23074,Generation Z
Malta,2012,female,75+ years,0,17713,0,Malta2012,0.83,9209559296,23074,Silent
Malta,2012,male,5-14 years,0,21059,0,Malta2012,0.83,9209559296,23074,Generation Z
Mauritius,2012,male,25-34 years,26,99664,26.09,Mauritius2012,0.772,11668685524,9884,Millenials
Mauritius,2012,male,35-54 years,37,183077,20.21,Mauritius2012,0.772,11668685524,9884,Generation X
Mauritius,2012,male,55-74 years,14,90063,15.54,Mauritius2012,0.772,11668685524,9884,Boomers
Mauritius,2012,male,75+ years,2,13212,15.14,Mauritius2012,0.772,11668685524,9884,Silent
Mauritius,2012,female,15-24 years,10,99697,10.03,Mauritius2012,0.772,11668685524,9884,Millenials
Mauritius,2012,male,15-24 years,9,101864,8.84,Mauritius2012,0.772,11668685524,9884,Millenials
Mauritius,2012,female,25-34 years,6,99373,6.04,Mauritius2012,0.772,11668685524,9884,Millenials
Mauritius,2012,female,75+ years,1,22801,4.39,Mauritius2012,0.772,11668685524,9884,Silent
