country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
Hungary,2015,female,5-14 years,1,473285,0.21,Hungary2015,NA,122879042002,13087,Generation Z
Iceland,2015,male,15-24 years,7,24116,29.03,Iceland2015,NA,16942247374,54909,Millenials
Iceland,2015,male,35-54 years,11,43119,25.51,Iceland2015,NA,16942247374,54909,Generation X
Iceland,2015,male,25-34 years,6,24128,24.87,Iceland2015,NA,16942247374,54909,Millenials
Iceland,2015,female,55-74 years,6,32013,18.74,Iceland2015,NA,16942247374,54909,Boomers
Iceland,2015,female,75+ years,2,11158,17.92,Iceland2015,NA,16942247374,54909,Silent
Iceland,2015,male,55-74 years,5,32159,15.55,Iceland2015,NA,16942247374,54909,Boomers
Iceland,2015,female,35-54 years,2,42858,4.67,Iceland2015,NA,16942247374,54909,Generation X
Iceland,2015,female,25-34 years,1,22913,4.36,Iceland2015,NA,16942247374,54909,Millenials
Iceland,2015,female,15-24 years,0,22962,0,Iceland2015,NA,16942247374,54909,Millenials
Iceland,2015,female,5-14 years,0,21738,0,Iceland2015,NA,16942247374,54909,Generation Z
Iceland,2015,male,5-14 years,0,22771,0,Iceland2015,NA,16942247374,54909,Generation Z
Iceland,2015,male,75+ years,0,8619,0,Iceland2015,NA,16942247374,54909,Silent
Israel,2015,male,75+ years,30,168826,17.77,Israel2015,NA,299093839690,39793,Silent
Israel,2015,male,55-74 years,65,595247,10.92,Israel2015,NA,299093839690,39793,Boomers
Israel,2015,male,35-54 years,92,944406,9.74,Israel2015,NA,299093839690,39793,Generation X
Israel,2015,male,25-34 years,45,586251,7.68,Israel2015,NA,299093839690,39793,Millenials
Israel,2015,female,75+ years,14,241083,5.81,Israel2015,NA,299093839690,39793,Silent
Israel,2015,male,15-24 years,35,644674,5.43,Israel2015,NA,299093839690,39793,Millenials
Israel,2015,female,55-74 years,17,664823,2.56,Israel2015,NA,299093839690,39793,Boomers
Israel,2015,female,25-34 years,13,581972,2.23,Israel2015,NA,299093839690,39793,Millenials
Israel,2015,female,35-54 years,20,967412,2.07,Israel2015,NA,299093839690,39793,Generation X
Israel,2015,female,15-24 years,8,617440,1.3,Israel2015,NA,299093839690,39793,Millenials
Israel,2015,male,5-14 years,2,770443,0.26,Israel2015,NA,299093839690,39793,Generation Z
Israel,2015,female,5-14 years,1,733603,0.14,Israel2015,NA,299093839690,39793,Generation Z
Italy,2015,male,75+ years,669,2646587,25.28,Italy2015,NA,1832868490534,31537,Silent
Italy,2015,male,55-74 years,934,6795801,13.74,Italy2015,NA,1832868490534,31537,Boomers
Italy,2015,male,35-54 years,1063,9239883,11.5,Italy2015,NA,1832868490534,31537,Generation X
Italy,2015,male,25-34 years,271,3451808,7.85,Italy2015,NA,1832868490534,31537,Millenials
Italy,2015,male,15-24 years,161,3057509,5.27,Italy2015,NA,1832868490534,31537,Millenials
Italy,2015,female,55-74 years,303,7434895,4.08,Italy2015,NA,1832868490534,31537,Boomers
Italy,2015,female,75+ years,156,4115435,3.79,Italy2015,NA,1832868490534,31537,Silent
Italy,2015,female,35-54 years,320,9386928,3.41,Italy2015,NA,1832868490534,31537,Generation X
Italy,2015,female,25-34 years,64,3394610,1.89,Italy2015,NA,1832868490534,31537,Millenials
Italy,2015,female,15-24 years,34,2874645,1.18,Italy2015,NA,1832868490534,31537,Millenials
Italy,2015,male,5-14 years,7,2944182,0.24,Italy2015,NA,1832868490534,31537,Generation Z
Italy,2015,female,5-14 years,6,2775414,0.22,Italy2015,NA,1832868490534,31537,Generation Z
Japan,2015,male,75+ years,2297,6289365,36.52,Japan2015,NA,4394977752878,36510,Silent
Japan,2015,male,55-74 years,5241,16239222,32.27,Japan2015,NA,4394977752878,36510,Boomers
Japan,2015,male,35-54 years,5507,17461022,31.54,Japan2015,NA,4394977752878,36510,Generation X
Japan,2015,male,25-34 years,1948,6862886,28.38,Japan2015,NA,4394977752878,36510,Millenials
Japan,2015,male,15-24 years,1091,6088330,17.92,Japan2015,NA,4394977752878,36510,Millenials
Japan,2015,female,75+ years,1509,9983066,15.12,Japan2015,NA,4394977752878,36510,Silent
Japan,2015,female,55-74 years,2292,17232482,13.3,Japan2015,NA,4394977752878,36510,Boomers
Japan,2015,female,35-54 years,2024,16991218,11.91,Japan2015,NA,4394977752878,36510,Generation X
Japan,2015,female,25-34 years,685,6614211,10.36,Japan2015,NA,4394977752878,36510,Millenials
Japan,2015,female,15-24 years,408,5772938,7.07,Japan2015,NA,4394977752878,36510,Millenials
Japan,2015,male,5-14 years,62,5553851,1.12,Japan2015,NA,4394977752878,36510,Generation Z
Japan,2015,female,5-14 years,28,5287719,0.53,Japan2015,NA,4394977752878,36510,Generation Z
Kazakhstan,2015,male,75+ years,72,156393,46.04,Kazakhstan2015,NA,184388432149,11784,Silent
Kazakhstan,2015,male,35-54 years,962,2130654,45.15,Kazakhstan2015,NA,184388432149,11784,Generation X
Kazakhstan,2015,male,25-34 years,603,1492576,40.4,Kazakhstan2015,NA,184388432149,11784,Millenials
Kazakhstan,2015,male,55-74 years,363,951365,38.16,Kazakhstan2015,NA,184388432149,11784,Boomers
Kazakhstan,2015,male,15-24 years,312,1326082,23.53,Kazakhstan2015,NA,184388432149,11784,Millenials
Kazakhstan,2015,female,75+ years,42,343577,12.22,Kazakhstan2015,NA,184388432149,11784,Silent
Kazakhstan,2015,female,15-24 years,127,1285407,9.88,Kazakhstan2015,NA,184388432149,11784,Millenials
Kazakhstan,2015,female,35-54 years,175,2313458,7.56,Kazakhstan2015,NA,184388432149,11784,Generation X
Kazakhstan,2015,female,25-34 years,108,1524321,7.09,Kazakhstan2015,NA,184388432149,11784,Millenials
Kazakhstan,2015,female,55-74 years,65,1306669,4.97,Kazakhstan2015,NA,184388432149,11784,Boomers
Kazakhstan,2015,male,5-14 years,30,1445862,2.07,Kazakhstan2015,NA,184388432149,11784,Generation Z
Kazakhstan,2015,female,5-14 years,13,1370388,0.95,Kazakhstan2015,NA,184388432149,11784,Generation Z
Kyrgyzstan,2015,male,35-54 years,134,635515,21.09,Kyrgyzstan2015,NA,6678178340,1285,Generation X
Kyrgyzstan,2015,male,55-74 years,37,241078,15.35,Kyrgyzstan2015,NA,6678178340,1285,Boomers
Kyrgyzstan,2015,male,25-34 years,68,513358,13.25,Kyrgyzstan2015,NA,6678178340,1285,Millenials
Kyrgyzstan,2015,male,75+ years,5,41233,12.13,Kyrgyzstan2015,NA,6678178340,1285,Silent
Kyrgyzstan,2015,male,15-24 years,65,557006,11.67,Kyrgyzstan2015,NA,6678178340,1285,Millenials
Kyrgyzstan,2015,female,15-24 years,35,537476,6.51,Kyrgyzstan2015,NA,6678178340,1285,Millenials
Kyrgyzstan,2015,female,75+ years,4,72276,5.53,Kyrgyzstan2015,NA,6678178340,1285,Silent
Kyrgyzstan,2015,female,35-54 years,25,669556,3.73,Kyrgyzstan2015,NA,6678178340,1285,Generation X
Kyrgyzstan,2015,male,5-14 years,18,569962,3.16,Kyrgyzstan2015,NA,6678178340,1285,Generation Z
Kyrgyzstan,2015,female,25-34 years,12,509797,2.35,Kyrgyzstan2015,NA,6678178340,1285,Millenials
Kyrgyzstan,2015,female,55-74 years,7,301107,2.32,Kyrgyzstan2015,NA,6678178340,1285,Boomers
Kyrgyzstan,2015,female,5-14 years,7,547463,1.28,Kyrgyzstan2015,NA,6678178340,1285,Generation Z
Latvia,2015,male,75+ years,33,51293,64.34,Latvia2015,NA,26972863394,14382,Silent
Latvia,2015,male,55-74 years,94,190621,49.31,Latvia2015,NA,26972863394,14382,Boomers
Latvia,2015,male,35-54 years,106,262740,40.34,Latvia2015,NA,26972863394,14382,Generation X
Latvia,2015,male,25-34 years,48,143639,33.42,Latvia2015,NA,26972863394,14382,Millenials
Latvia,2015,male,15-24 years,24,105890,22.67,Latvia2015,NA,26972863394,14382,Millenials
Latvia,2015,female,75+ years,22,134138,16.4,Latvia2015,NA,26972863394,14382,Silent
Latvia,2015,female,55-74 years,30,274200,10.94,Latvia2015,NA,26972863394,14382,Boomers
Latvia,2015,female,35-54 years,24,279553,8.59,Latvia2015,NA,26972863394,14382,Generation X
Latvia,2015,female,15-24 years,3,100065,3,Latvia2015,NA,26972863394,14382,Millenials
Latvia,2015,female,25-34 years,2,136399,1.47,Latvia2015,NA,26972863394,14382,Millenials
Latvia,2015,male,5-14 years,1,100914,0.99,Latvia2015,NA,26972863394,14382,Generation Z
Latvia,2015,female,5-14 years,0,96070,0,Latvia2015,NA,26972863394,14382,Generation Z
Lithuania,2015,male,75+ years,67,79672,84.09,Lithuania2015,NA,41508609233,15073,Silent
Lithuania,2015,male,55-74 years,216,273776,78.9,Lithuania2015,NA,41508609233,15073,Boomers
Lithuania,2015,male,35-54 years,275,387255,71.01,Lithuania2015,NA,41508609233,15073,Generation X
Lithuania,2015,male,25-34 years,101,190800,52.94,Lithuania2015,NA,41508609233,15073,Millenials
Lithuania,2015,male,15-24 years,66,188903,34.94,Lithuania2015,NA,41508609233,15073,Millenials
Lithuania,2015,female,75+ years,38,191358,19.86,Lithuania2015,NA,41508609233,15073,Silent
Lithuania,2015,female,55-74 years,55,386892,14.22,Lithuania2015,NA,41508609233,15073,Boomers
Lithuania,2015,female,35-54 years,46,419841,10.96,Lithuania2015,NA,41508609233,15073,Generation X
Lithuania,2015,female,25-34 years,17,182926,9.29,Lithuania2015,NA,41508609233,15073,Millenials
Lithuania,2015,female,15-24 years,10,178882,5.59,Lithuania2015,NA,41508609233,15073,Millenials
Lithuania,2015,female,5-14 years,3,133506,2.25,Lithuania2015,NA,41508609233,15073,Generation Z
Lithuania,2015,male,5-14 years,2,140115,1.43,Lithuania2015,NA,41508609233,15073,Generation Z
Luxembourg,2015,male,55-74 years,16,54325,29.45,Luxembourg2015,NA,57784495265,107456,Boomers
Luxembourg,2015,male,75+ years,4,15011,26.65,Luxembourg2015,NA,57784495265,107456,Silent
Luxembourg,2015,male,35-54 years,17,90095,18.87,Luxembourg2015,NA,57784495265,107456,Generation X
Luxembourg,2015,female,55-74 years,9,53878,16.7,Luxembourg2015,NA,57784495265,107456,Boomers
Luxembourg,2015,male,15-24 years,4,34757,11.51,Luxembourg2015,NA,57784495265,107456,Millenials
Luxembourg,2015,male,25-34 years,4,42930,9.32,Luxembourg2015,NA,57784495265,107456,Millenials
Luxembourg,2015,female,75+ years,2,23189,8.62,Luxembourg2015,NA,57784495265,107456,Silent
Luxembourg,2015,female,35-54 years,6,85928,6.98,Luxembourg2015,NA,57784495265,107456,Generation X
Luxembourg,2015,female,5-14 years,1,30367,3.29,Luxembourg2015,NA,57784495265,107456,Generation Z
Luxembourg,2015,female,15-24 years,1,33170,3.01,Luxembourg2015,NA,57784495265,107456,Millenials
Luxembourg,2015,female,25-34 years,0,42000,0,Luxembourg2015,NA,57784495265,107456,Millenials
Luxembourg,2015,male,5-14 years,0,32098,0,Luxembourg2015,NA,57784495265,107456,Generation Z
Malta,2015,male,25-34 years,8,33179,24.11,Malta2015,NA,10574026838,25750,Millenials
Malta,2015,male,35-54 years,9,57603,15.62,Malta2015,NA,10574026838,25750,Generation X
Malta,2015,male,55-74 years,8,53017,15.09,Malta2015,NA,10574026838,25750,Boomers
Malta,2015,male,15-24 years,2,27768,7.2,Malta2015,NA,10574026838,25750,Millenials
Malta,2015,female,35-54 years,3,55098,5.44,Malta2015,NA,10574026838,25750,Generation X
Malta,2015,female,15-24 years,1,25588,3.91,Malta2015,NA,10574026838,25750,Millenials
Malta,2015,female,55-74 years,2,55161,3.63,Malta2015,NA,10574026838,25750,Boomers
Malta,2015,female,25-34 years,1,30613,3.27,Malta2015,NA,10574026838,25750,Millenials
Malta,2015,female,5-14 years,0,19625,0,Malta2015,NA,10574026838,25750,Generation Z
Malta,2015,female,75+ years,0,19379,0,Malta2015,NA,10574026838,25750,Silent
Malta,2015,male,5-14 years,0,20817,0,Malta2015,NA,10574026838,25750,Generation Z
Malta,2015,male,75+ years,0,12789,0,Malta2015,NA,10574026838,25750,Silent
Mauritius,2015,male,35-54 years,37,180202,20.53,Mauritius2015,NA,11692287066,10125,Generation X
Mauritius,2015,male,25-34 years,16,88362,18.11,Mauritius2015,NA,11692287066,10125,Millenials
Mauritius,2015,male,15-24 years,14,96489,14.51,Mauritius2015,NA,11692287066,10125,Millenials
Mauritius,2015,male,75+ years,2,15510,12.89,Mauritius2015,NA,11692287066,10125,Silent
Mauritius,2015,female,25-34 years,10,86613,11.55,Mauritius2015,NA,11692287066,10125,Millenials
Mauritius,2015,male,55-74 years,9,103727,8.68,Mauritius2015,NA,11692287066,10125,Boomers
Mauritius,2015,female,15-24 years,7,94082,7.44,Mauritius2015,NA,11692287066,10125,Millenials
Mauritius,2015,female,55-74 years,4,116373,3.44,Mauritius2015,NA,11692287066,10125,Boomers
Mauritius,2015,female,35-54 years,5,177447,2.82,Mauritius2015,NA,11692287066,10125,Generation X
Mauritius,2015,female,5-14 years,0,83838,0,Mauritius2015,NA,11692287066,10125,Generation Z
Mauritius,2015,female,75+ years,0,25820,0,Mauritius2015,NA,11692287066,10125,Silent
Mauritius,2015,male,5-14 years,0,86385,0,Mauritius2015,NA,11692287066,10125,Generation Z
Mexico,2015,male,25-34 years,1195,10243158,11.67,Mexico2015,NA,1169622672463,10228,Millenials
Mexico,2015,male,15-24 years,1347,11676480,11.54,Mexico2015,NA,1169622672463,10228,Millenials
Mexico,2015,male,75+ years,163,1427654,11.42,Mexico2015,NA,1169622672463,10228,Silent
Mexico,2015,male,35-54 years,1560,15181008,10.28,Mexico2015,NA,1169622672463,10228,Generation X
Mexico,2015,male,55-74 years,584,6465941,9.03,Mexico2015,NA,1169622672463,10228,Boomers
Mexico,2015,female,15-24 years,484,11354811,4.26,Mexico2015,NA,1169622672463,10228,Millenials
Mexico,2015,female,25-34 years,267,10079012,2.65,Mexico2015,NA,1169622672463,10228,Millenials
Mexico,2015,female,35-54 years,303,15940497,1.9,Mexico2015,NA,1169622672463,10228,Generation X
Mexico,2015,female,55-74 years,88,7021916,1.25,Mexico2015,NA,1169622672463,10228,Boomers
Mexico,2015,male,5-14 years,137,11790898,1.16,Mexico2015,NA,1169622672463,10228,Generation Z
Mexico,2015,female,5-14 years,95,11261292,0.84,Mexico2015,NA,1169622672463,10228,Generation Z
Mexico,2015,female,75+ years,11,1915217,0.57,Mexico2015,NA,1169622672463,10228,Silent
Netherlands,2015,male,75+ years,129,523197,24.66,Netherlands2015,NA,757999453314,47206,Silent
Netherlands,2015,male,55-74 years,418,1966083,21.26,Netherlands2015,NA,757999453314,47206,Boomers
Netherlands,2015,male,35-54 years,499,2362263,21.12,Netherlands2015,NA,757999453314,47206,Generation X
Netherlands,2015,male,25-34 years,146,1045012,13.97,Netherlands2015,NA,757999453314,47206,Millenials
Netherlands,2015,female,55-74 years,220,1998082,11.01,Netherlands2015,NA,757999453314,47206,Boomers
Netherlands,2015,female,35-54 years,211,2353550,8.97,Netherlands2015,NA,757999453314,47206,Generation X
Netherlands,2015,male,15-24 years,89,1058675,8.41,Netherlands2015,NA,757999453314,47206,Millenials
Netherlands,2015,female,75+ years,55,770107,7.14,Netherlands2015,NA,757999453314,47206,Silent
Netherlands,2015,female,25-34 years,65,1030867,6.31,Netherlands2015,NA,757999453314,47206,Millenials
Netherlands,2015,female,15-24 years,34,1018674,3.34,Netherlands2015,NA,757999453314,47206,Millenials
Netherlands,2015,female,5-14 years,6,943082,0.64,Netherlands2015,NA,757999453314,47206,Generation Z
Netherlands,2015,male,5-14 years,1,987750,0.1,Netherlands2015,NA,757999453314,47206,Generation Z
Nicaragua,2015,male,75+ years,7,56061,12.49,Nicaragua2015,NA,12611087031,2303,Silent
Nicaragua,2015,male,25-34 years,65,534310,12.17,Nicaragua2015,NA,12611087031,2303,Millenials
Nicaragua,2015,male,15-24 years,68,612707,11.1,Nicaragua2015,NA,12611087031,2303,Millenials
Nicaragua,2015,male,35-54 years,67,606317,11.05,Nicaragua2015,NA,12611087031,2303,Generation X
Nicaragua,2015,male,55-74 years,18,250532,7.18,Nicaragua2015,NA,12611087031,2303,Boomers
Nicaragua,2015,female,15-24 years,41,581787,7.05,Nicaragua2015,NA,12611087031,2303,Millenials
Nicaragua,2015,female,25-34 years,19,541679,3.51,Nicaragua2015,NA,12611087031,2303,Millenials
Nicaragua,2015,female,35-54 years,14,692648,2.02,Nicaragua2015,NA,12611087031,2303,Generation X
Nicaragua,2015,female,55-74 years,4,303372,1.32,Nicaragua2015,NA,12611087031,2303,Boomers
Nicaragua,2015,female,5-14 years,7,592557,1.18,Nicaragua2015,NA,12611087031,2303,Generation Z
Nicaragua,2015,male,5-14 years,5,628588,0.8,Nicaragua2015,NA,12611087031,2303,Generation Z
Nicaragua,2015,female,75+ years,0,75925,0,Nicaragua2015,NA,12611087031,2303,Silent
Norway,2015,male,55-74 years,119,544268,21.86,Norway2015,NA,386663139403,79187,Boomers
Norway,2015,male,75+ years,32,146511,21.84,Norway2015,NA,386663139403,79187,Silent
Norway,2015,male,35-54 years,140,736827,19,Norway2015,NA,386663139403,79187,Generation X
Norway,2015,male,25-34 years,64,361373,17.71,Norway2015,NA,386663139403,79187,Millenials
Norway,2015,male,15-24 years,43,345115,12.46,Norway2015,NA,386663139403,79187,Millenials
Norway,2015,female,55-74 years,62,544131,11.39,Norway2015,NA,386663139403,79187,Boomers
Norway,2015,female,25-34 years,31,344788,8.99,Norway2015,NA,386663139403,79187,Millenials
Norway,2015,female,35-54 years,61,692881,8.8,Norway2015,NA,386663139403,79187,Generation X
Norway,2015,female,75+ years,17,215829,7.88,Norway2015,NA,386663139403,79187,Silent
Norway,2015,female,15-24 years,17,325007,5.23,Norway2015,NA,386663139403,79187,Millenials
Norway,2015,female,5-14 years,2,305804,0.65,Norway2015,NA,386663139403,79187,Generation Z
Norway,2015,male,5-14 years,2,320375,0.62,Norway2015,NA,386663139403,79187,Generation Z
Panama,2015,male,75+ years,8,56048,14.27,Panama2015,NA,54315722500,15158,Silent
Panama,2015,male,25-34 years,26,306724,8.48,Panama2015,NA,54315722500,15158,Millenials
Panama,2015,male,55-74 years,14,228981,6.11,Panama2015,NA,54315722500,15158,Boomers
Panama,2015,male,35-54 years,26,495960,5.24,Panama2015,NA,54315722500,15158,Generation X
Panama,2015,male,15-24 years,16,338328,4.73,Panama2015,NA,54315722500,15158,Millenials
Panama,2015,female,15-24 years,8,328479,2.44,Panama2015,NA,54315722500,15158,Millenials
Panama,2015,female,25-34 years,4,300748,1.33,Panama2015,NA,54315722500,15158,Millenials
Panama,2015,female,55-74 years,3,243511,1.23,Panama2015,NA,54315722500,15158,Boomers
Panama,2015,female,35-54 years,4,496986,0.8,Panama2015,NA,54315722500,15158,Generation X
Panama,2015,male,5-14 years,1,367146,0.27,Panama2015,NA,54315722500,15158,Generation Z
Panama,2015,female,5-14 years,0,352852,0,Panama2015,NA,54315722500,15158,Generation Z
Panama,2015,female,75+ years,0,67619,0,Panama2015,NA,54315722500,15158,Silent
Poland,2015,male,55-74 years,1524,4043381,37.69,Poland2015,NA,477355617456,13228,Boomers
Poland,2015,male,35-54 years,1665,5194280,32.05,Poland2015,NA,477355617456,13228,Generation X
Poland,2015,male,75+ years,288,902310,31.92,Poland2015,NA,477355617456,13228,Silent
Poland,2015,male,25-34 years,768,3043082,25.24,Poland2015,NA,477355617456,13228,Millenials
Poland,2015,male,15-24 years,440,2274111,19.35,Poland2015,NA,477355617456,13228,Millenials
Poland,2015,female,55-74 years,251,4778252,5.25,Poland2015,NA,477355617456,13228,Boomers
Poland,2015,female,35-54 years,256,5143247,4.98,Poland2015,NA,477355617456,13228,Generation X
Poland,2015,female,75+ years,77,1790695,4.3,Poland2015,NA,477355617456,13228,Silent
Poland,2015,female,15-24 years,61,2176442,2.8,Poland2015,NA,477355617456,13228,Millenials
Poland,2015,female,25-34 years,71,2931931,2.42,Poland2015,NA,477355617456,13228,Millenials
Poland,2015,male,5-14 years,12,1953588,0.61,Poland2015,NA,477355617456,13228,Generation Z
Poland,2015,female,5-14 years,7,1855256,0.38,Poland2015,NA,477355617456,13228,Generation Z
Puerto Rico,2015,male,75+ years,25,90392,27.66,Puerto Rico2015,NA,103143500000,29728,Silent
Puerto Rico,2015,male,55-74 years,66,312933,21.09,Puerto Rico2015,NA,103143500000,29728,Boomers
Puerto Rico,2015,male,35-54 years,74,463417,15.97,Puerto Rico2015,NA,103143500000,29728,Generation X
Puerto Rico,2015,male,25-34 years,26,259881,10,Puerto Rico2015,NA,103143500000,29728,Millenials
Puerto Rico,2015,male,15-24 years,9,282974,3.18,Puerto Rico2015,NA,103143500000,29728,Millenials
Puerto Rico,2015,female,55-74 years,10,384967,2.6,Puerto Rico2015,NA,103143500000,29728,Boomers
Puerto Rico,2015,female,25-34 years,5,264053,1.89,Puerto Rico2015,NA,103143500000,29728,Millenials
Puerto Rico,2015,female,35-54 years,7,514290,1.36,Puerto Rico2015,NA,103143500000,29728,Generation X
Puerto Rico,2015,female,15-24 years,2,272389,0.73,Puerto Rico2015,NA,103143500000,29728,Millenials
Puerto Rico,2015,female,75+ years,1,142678,0.7,Puerto Rico2015,NA,103143500000,29728,Silent
Puerto Rico,2015,male,5-14 years,1,251369,0.4,Puerto Rico2015,NA,103143500000,29728,Generation Z
Puerto Rico,2015,female,5-14 years,0,230178,0,Puerto Rico2015,NA,103143500000,29728,Generation Z
Qatar,2015,male,15-24 years,13,277494,4.68,Qatar2015,NA,164641483516,69937,Millenials
Qatar,2015,male,35-54 years,23,651297,3.53,Qatar2015,NA,164641483516,69937,Generation X
Qatar,2015,male,25-34 years,20,672458,2.97,Qatar2015,NA,164641483516,69937,Millenials
Qatar,2015,female,35-54 years,5,169638,2.95,Qatar2015,NA,164641483516,69937,Generation X
Qatar,2015,female,15-24 years,2,85120,2.35,Qatar2015,NA,164641483516,69937,Millenials
Qatar,2015,female,25-34 years,2,162310,1.23,Qatar2015,NA,164641483516,69937,Millenials
Qatar,2015,male,55-74 years,1,88140,1.13,Qatar2015,NA,164641483516,69937,Boomers
Qatar,2015,female,5-14 years,0,104727,0,Qatar2015,NA,164641483516,69937,Generation Z
Qatar,2015,female,55-74 years,0,23389,0,Qatar2015,NA,164641483516,69937,Boomers
Qatar,2015,female,75+ years,0,2996,0,Qatar2015,NA,164641483516,69937,Silent
Qatar,2015,male,5-14 years,0,110987,0,Qatar2015,NA,164641483516,69937,Generation Z
Qatar,2015,male,75+ years,0,5591,0,Qatar2015,NA,164641483516,69937,Silent
Republic of Korea,2015,male,75+ years,1329,944284,140.74,Republic of Korea2015,NA,1382764027114,28410,Silent
Republic of Korea,2015,male,55-74 years,3123,5071921,61.57,Republic of Korea2015,NA,1382764027114,28410,Boomers
Republic of Korea,2015,female,75+ years,750,1721418,43.57,Republic of Korea2015,NA,1382764027114,28410,Silent
Republic of Korea,2015,male,35-54 years,3678,8593620,42.8,Republic of Korea2015,NA,1382764027114,28410,Generation X
Republic of Korea,2015,male,25-34 years,988,3573299,27.65,Republic of Korea2015,NA,1382764027114,28410,Millenials
Republic of Korea,2015,female,55-74 years,990,5412589,18.29,Republic of Korea2015,NA,1382764027114,28410,Boomers
Republic of Korea,2015,female,25-34 years,572,3353452,17.06,Republic of Korea2015,NA,1382764027114,28410,Millenials
Republic of Korea,2015,female,35-54 years,1372,8337331,16.46,Republic of Korea2015,NA,1382764027114,28410,Generation X
Republic of Korea,2015,male,15-24 years,421,3580725,11.76,Republic of Korea2015,NA,1382764027114,28410,Millenials
Republic of Korea,2015,female,15-24 years,256,3211732,7.97,Republic of Korea2015,NA,1382764027114,28410,Millenials
Republic of Korea,2015,male,5-14 years,17,2523952,0.67,Republic of Korea2015,NA,1382764027114,28410,Generation Z
Republic of Korea,2015,female,5-14 years,14,2347429,0.6,Republic of Korea2015,NA,1382764027114,28410,Generation Z
Romania,2015,male,75+ years,189,578683,32.66,Romania2015,NA,177911101680,9431,Silent
Romania,2015,male,55-74 years,631,2065830,30.54,Romania2015,NA,177911101680,9431,Boomers
Romania,2015,male,35-54 years,734,2931496,25.04,Romania2015,NA,177911101680,9431,Generation X
Romania,2015,male,25-34 years,198,1398510,14.16,Romania2015,NA,177911101680,9431,Millenials
Romania,2015,male,15-24 years,123,1126484,10.92,Romania2015,NA,177911101680,9431,Millenials
Romania,2015,female,75+ years,66,991307,6.66,Romania2015,NA,177911101680,9431,Silent
Romania,2015,female,55-74 years,129,2467460,5.23,Romania2015,NA,177911101680,9431,Boomers
Romania,2015,female,35-54 years,104,2818504,3.69,Romania2015,NA,177911101680,9431,Generation X
Romania,2015,female,25-34 years,24,1307443,1.84,Romania2015,NA,177911101680,9431,Millenials
Romania,2015,female,15-24 years,15,1060311,1.41,Romania2015,NA,177911101680,9431,Millenials
Romania,2015,male,5-14 years,11,1088177,1.01,Romania2015,NA,177911101680,9431,Generation Z
Romania,2015,female,5-14 years,4,1029722,0.39,Romania2015,NA,177911101680,9431,Generation Z
Russian Federation,2015,male,75+ years,1519,2608590,58.23,Russian Federation2015,NA,1368400705491,9987,Silent
Russian Federation,2015,male,35-54 years,7898,19598084,40.3,Russian Federation2015,NA,1368400705491,9987,Generation X
Russian Federation,2015,male,25-34 years,4994,12407057,40.25,Russian Federation2015,NA,1368400705491,9987,Millenials
Russian Federation,2015,male,55-74 years,4443,12564884,35.36,Russian Federation2015,NA,1368400705491,9987,Boomers
Russian Federation,2015,male,15-24 years,1928,7995706,24.11,Russian Federation2015,NA,1368400705491,9987,Millenials
Russian Federation,2015,female,75+ years,953,6957819,13.7,Russian Federation2015,NA,1368400705491,9987,Silent
Russian Federation,2015,female,35-54 years,1391,21387236,6.5,Russian Federation2015,NA,1368400705491,9987,Generation X
Russian Federation,2015,female,25-34 years,730,12264840,5.95,Russian Federation2015,NA,1368400705491,9987,Millenials
Russian Federation,2015,female,55-74 years,1062,18280577,5.81,Russian Federation2015,NA,1368400705491,9987,Boomers
Russian Federation,2015,female,15-24 years,378,7653174,4.94,Russian Federation2015,NA,1368400705491,9987,Millenials
Russian Federation,2015,male,5-14 years,79,7836667,1.01,Russian Federation2015,NA,1368400705491,9987,Generation Z
Russian Federation,2015,female,5-14 years,57,7464309,0.76,Russian Federation2015,NA,1368400705491,9987,Generation Z
Saint Vincent and Grenadines,2015,female,5-14 years,1,9071,11.02,Saint Vincent and Grenadines2015,NA,756666667,7496,Generation Z
Saint Vincent and Grenadines,2015,male,15-24 years,1,9783,10.22,Saint Vincent and Grenadines2015,NA,756666667,7496,Millenials
Saint Vincent and Grenadines,2015,male,35-54 years,1,14619,6.84,Saint Vincent and Grenadines2015,NA,756666667,7496,Generation X
Saint Vincent and Grenadines,2015,female,15-24 years,0,9515,0,Saint Vincent and Grenadines2015,NA,756666667,7496,Millenials
Saint Vincent and Grenadines,2015,female,25-34 years,0,8622,0,Saint Vincent and Grenadines2015,NA,756666667,7496,Millenials
Saint Vincent and Grenadines,2015,female,35-54 years,0,13809,0,Saint Vincent and Grenadines2015,NA,756666667,7496,Generation X
Saint Vincent and Grenadines,2015,female,55-74 years,0,6999,0,Saint Vincent and Grenadines2015,NA,756666667,7496,Boomers
Saint Vincent and Grenadines,2015,female,75+ years,0,2012,0,Saint Vincent and Grenadines2015,NA,756666667,7496,Silent
Saint Vincent and Grenadines,2015,male,25-34 years,0,8762,0,Saint Vincent and Grenadines2015,NA,756666667,7496,Millenials
Saint Vincent and Grenadines,2015,male,5-14 years,0,9266,0,Saint Vincent and Grenadines2015,NA,756666667,7496,Generation Z
Saint Vincent and Grenadines,2015,male,55-74 years,0,7031,0,Saint Vincent and Grenadines2015,NA,756666667,7496,Boomers
Saint Vincent and Grenadines,2015,male,75+ years,0,1459,0,Saint Vincent and Grenadines2015,NA,756666667,7496,Silent
