country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
Estonia,2014,male,5-14 years,2,69999,2.86,Estonia2014,0.861,26224622451,21117,Generation Z
Estonia,2014,female,15-24 years,1,69127,1.45,Estonia2014,0.861,26224622451,21117,Millenials
Estonia,2014,female,5-14 years,0,66119,0,Estonia2014,0.861,26224622451,21117,Generation Z
Finland,2014,male,75+ years,61,175827,34.69,Finland2014,0.883,272609288690,52832,Silent
Finland,2014,male,25-34 years,110,356059,30.89,Finland2014,0.883,272609288690,52832,Millenials
Finland,2014,male,35-54 years,207,708947,29.2,Finland2014,0.883,272609288690,52832,Generation X
Finland,2014,male,55-74 years,157,654576,23.98,Finland2014,0.883,272609288690,52832,Boomers
Finland,2014,male,15-24 years,63,332717,18.94,Finland2014,0.883,272609288690,52832,Millenials
Finland,2014,female,25-34 years,37,336774,10.99,Finland2014,0.883,272609288690,52832,Millenials
Finland,2014,female,35-54 years,60,687641,8.73,Finland2014,0.883,272609288690,52832,Generation X
Finland,2014,female,55-74 years,59,700011,8.43,Finland2014,0.883,272609288690,52832,Boomers
Finland,2014,female,15-24 years,22,318826,6.9,Finland2014,0.883,272609288690,52832,Millenials
Finland,2014,female,75+ years,11,294322,3.74,Finland2014,0.883,272609288690,52832,Silent
Finland,2014,female,5-14 years,1,290448,0.34,Finland2014,0.883,272609288690,52832,Generation Z
Finland,2014,male,5-14 years,1,303796,0.33,Finland2014,0.883,272609288690,52832,Generation Z
France,2014,male,75+ years,1324,2243922,59,France2014,0.888,2852165760630,47318,Silent
France,2014,male,35-54 years,2536,8426009,30.1,France2014,0.888,2852165760630,47318,Generation X
France,2014,male,55-74 years,1825,6655516,27.42,France2014,0.888,2852165760630,47318,Boomers
France,2014,male,25-34 years,680,3877350,17.54,France2014,0.888,2852165760630,47318,Millenials
France,2014,female,75+ years,424,3677450,11.53,France2014,0.888,2852165760630,47318,Silent
France,2014,female,55-74 years,744,7300857,10.19,France2014,0.888,2852165760630,47318,Boomers
France,2014,female,35-54 years,778,8608404,9.04,France2014,0.888,2852165760630,47318,Generation X
France,2014,male,15-24 years,282,3841223,7.34,France2014,0.888,2852165760630,47318,Millenials
France,2014,female,25-34 years,170,3985618,4.27,France2014,0.888,2852165760630,47318,Millenials
France,2014,female,15-24 years,92,3711936,2.48,France2014,0.888,2852165760630,47318,Millenials
France,2014,male,5-14 years,14,4069116,0.34,France2014,0.888,2852165760630,47318,Generation Z
France,2014,female,5-14 years,12,3878553,0.31,France2014,0.888,2852165760630,47318,Generation Z
Georgia,2014,male,75+ years,22,92600,23.76,Georgia2014,0.754,16509305828,4757,Silent
Georgia,2014,male,55-74 years,58,298900,19.4,Georgia2014,0.754,16509305828,4757,Boomers
Georgia,2014,male,35-54 years,53,491300,10.79,Georgia2014,0.754,16509305828,4757,Generation X
Georgia,2014,female,55-74 years,18,392200,4.59,Georgia2014,0.754,16509305828,4757,Boomers
Georgia,2014,male,15-24 years,12,264500,4.54,Georgia2014,0.754,16509305828,4757,Millenials
Georgia,2014,male,25-34 years,13,288500,4.51,Georgia2014,0.754,16509305828,4757,Millenials
Georgia,2014,female,75+ years,5,169900,2.94,Georgia2014,0.754,16509305828,4757,Silent
Georgia,2014,female,15-24 years,5,251400,1.99,Georgia2014,0.754,16509305828,4757,Millenials
Georgia,2014,female,25-34 years,3,286500,1.05,Georgia2014,0.754,16509305828,4757,Millenials
Georgia,2014,female,35-54 years,5,542700,0.92,Georgia2014,0.754,16509305828,4757,Generation X
Georgia,2014,female,5-14 years,0,183700,0,Georgia2014,0.754,16509305828,4757,Generation Z
Georgia,2014,male,5-14 years,0,208400,0,Georgia2014,0.754,16509305828,4757,Generation Z
Germany,2014,male,75+ years,1608,3300059,48.73,Germany2014,0.916,3890606893347,50167,Silent
Germany,2014,male,55-74 years,2410,9358747,25.75,Germany2014,0.916,3890606893347,50167,Boomers
Germany,2014,male,35-54 years,2444,11949414,20.45,Germany2014,0.916,3890606893347,50167,Generation X
Germany,2014,male,25-34 years,750,5179803,14.48,Germany2014,0.916,3890606893347,50167,Millenials
Germany,2014,female,75+ years,621,5151214,12.06,Germany2014,0.916,3890606893347,50167,Silent
Germany,2014,male,15-24 years,397,4452615,8.92,Germany2014,0.916,3890606893347,50167,Millenials
Germany,2014,female,55-74 years,855,10013338,8.54,Germany2014,0.916,3890606893347,50167,Boomers
Germany,2014,female,35-54 years,801,11728001,6.83,Germany2014,0.916,3890606893347,50167,Generation X
Germany,2014,female,25-34 years,182,5005685,3.64,Germany2014,0.916,3890606893347,50167,Millenials
Germany,2014,female,15-24 years,121,4215773,2.87,Germany2014,0.916,3890606893347,50167,Millenials
Germany,2014,male,5-14 years,20,3695813,0.54,Germany2014,0.916,3890606893347,50167,Generation Z
Germany,2014,female,5-14 years,8,3501907,0.23,Germany2014,0.916,3890606893347,50167,Generation Z
Greece,2014,male,75+ years,71,487215,14.57,Greece2014,0.865,237029579261,22834,Silent
Greece,2014,male,55-74 years,143,1149730,12.44,Greece2014,0.865,237029579261,22834,Boomers
Greece,2014,male,35-54 years,165,1564680,10.55,Greece2014,0.865,237029579261,22834,Generation X
Greece,2014,male,25-34 years,42,702789,5.98,Greece2014,0.865,237029579261,22834,Millenials
Greece,2014,male,15-24 years,28,572505,4.89,Greece2014,0.865,237029579261,22834,Millenials
Greece,2014,female,75+ years,20,674567,2.96,Greece2014,0.865,237029579261,22834,Silent
Greece,2014,female,55-74 years,34,1280401,2.66,Greece2014,0.865,237029579261,22834,Boomers
Greece,2014,female,35-54 years,42,1629438,2.58,Greece2014,0.865,237029579261,22834,Generation X
Greece,2014,female,25-34 years,12,689746,1.74,Greece2014,0.865,237029579261,22834,Millenials
Greece,2014,female,15-24 years,7,552323,1.27,Greece2014,0.865,237029579261,22834,Millenials
Greece,2014,male,5-14 years,1,551030,0.18,Greece2014,0.865,237029579261,22834,Generation Z
Greece,2014,female,5-14 years,0,526123,0,Greece2014,0.865,237029579261,22834,Generation Z
Grenada,2014,female,15-24 years,0,10206,0,Grenada2014,0.75,911481481,9456,Millenials
Grenada,2014,female,25-34 years,0,9943,0,Grenada2014,0.75,911481481,9456,Millenials
Grenada,2014,female,35-54 years,0,10981,0,Grenada2014,0.75,911481481,9456,Generation X
Grenada,2014,female,5-14 years,0,8922,0,Grenada2014,0.75,911481481,9456,Generation Z
Grenada,2014,female,55-74 years,0,5907,0,Grenada2014,0.75,911481481,9456,Boomers
Grenada,2014,female,75+ years,0,2222,0,Grenada2014,0.75,911481481,9456,Silent
Grenada,2014,male,15-24 years,0,10470,0,Grenada2014,0.75,911481481,9456,Millenials
Grenada,2014,male,25-34 years,0,10415,0,Grenada2014,0.75,911481481,9456,Millenials
Grenada,2014,male,35-54 years,0,11369,0,Grenada2014,0.75,911481481,9456,Generation X
Grenada,2014,male,5-14 years,0,9380,0,Grenada2014,0.75,911481481,9456,Generation Z
Grenada,2014,male,55-74 years,0,5260,0,Grenada2014,0.75,911481481,9456,Boomers
Grenada,2014,male,75+ years,0,1318,0,Grenada2014,0.75,911481481,9456,Silent
Guatemala,2014,male,35-54 years,101,1240265,8.14,Guatemala2014,0.627,58722323918,4210,Generation X
Guatemala,2014,male,55-74 years,39,520628,7.49,Guatemala2014,0.627,58722323918,4210,Boomers
Guatemala,2014,male,25-34 years,87,1228328,7.08,Guatemala2014,0.627,58722323918,4210,Millenials
Guatemala,2014,male,15-24 years,116,1713439,6.77,Guatemala2014,0.627,58722323918,4210,Millenials
Guatemala,2014,male,75+ years,7,130569,5.36,Guatemala2014,0.627,58722323918,4210,Silent
Guatemala,2014,female,15-24 years,85,1676831,5.07,Guatemala2014,0.627,58722323918,4210,Millenials
Guatemala,2014,female,25-34 years,32,1279793,2.5,Guatemala2014,0.627,58722323918,4210,Millenials
Guatemala,2014,female,55-74 years,8,629002,1.27,Guatemala2014,0.627,58722323918,4210,Boomers
Guatemala,2014,female,35-54 years,18,1471960,1.22,Guatemala2014,0.627,58722323918,4210,Generation X
Guatemala,2014,female,5-14 years,13,1906536,0.68,Guatemala2014,0.627,58722323918,4210,Generation Z
Guatemala,2014,male,5-14 years,6,1987907,0.3,Guatemala2014,0.627,58722323918,4210,Generation Z
Guatemala,2014,female,75+ years,0,161932,0,Guatemala2014,0.627,58722323918,4210,Silent
Hungary,2014,male,75+ years,179,237767,75.28,Hungary2014,0.828,140118140455,14886,Silent
Hungary,2014,male,55-74 years,600,1063532,56.42,Hungary2014,0.828,140118140455,14886,Boomers
Hungary,2014,male,35-54 years,495,1422078,34.81,Hungary2014,0.828,140118140455,14886,Generation X
Hungary,2014,male,25-34 years,130,648134,20.06,Hungary2014,0.828,140118140455,14886,Millenials
Hungary,2014,female,75+ years,81,508688,15.92,Hungary2014,0.828,140118140455,14886,Silent
Hungary,2014,female,55-74 years,183,1351899,13.54,Hungary2014,0.828,140118140455,14886,Boomers
Hungary,2014,male,15-24 years,72,595596,12.09,Hungary2014,0.828,140118140455,14886,Millenials
Hungary,2014,female,35-54 years,152,1423878,10.68,Hungary2014,0.828,140118140455,14886,Generation X
Hungary,2014,female,25-34 years,23,624055,3.69,Hungary2014,0.828,140118140455,14886,Millenials
Hungary,2014,female,15-24 years,8,564343,1.42,Hungary2014,0.828,140118140455,14886,Millenials
Hungary,2014,male,5-14 years,2,499483,0.4,Hungary2014,0.828,140118140455,14886,Generation Z
Hungary,2014,female,5-14 years,0,473335,0,Hungary2014,0.828,140118140455,14886,Generation Z
Iceland,2014,male,75+ years,5,8491,58.89,Iceland2014,0.899,17304033021,56833,Silent
Iceland,2014,male,25-34 years,9,23711,37.96,Iceland2014,0.899,17304033021,56833,Millenials
Iceland,2014,male,55-74 years,8,31027,25.78,Iceland2014,0.899,17304033021,56833,Boomers
Iceland,2014,male,15-24 years,4,24185,16.54,Iceland2014,0.899,17304033021,56833,Millenials
Iceland,2014,male,35-54 years,7,42731,16.38,Iceland2014,0.899,17304033021,56833,Generation X
Iceland,2014,female,35-54 years,4,42655,9.38,Iceland2014,0.899,17304033021,56833,Generation X
Iceland,2014,female,75+ years,1,11043,9.06,Iceland2014,0.899,17304033021,56833,Silent
Iceland,2014,female,25-34 years,2,22708,8.81,Iceland2014,0.899,17304033021,56833,Millenials
Iceland,2014,female,15-24 years,2,22989,8.7,Iceland2014,0.899,17304033021,56833,Millenials
Iceland,2014,female,55-74 years,2,30942,6.46,Iceland2014,0.899,17304033021,56833,Boomers
Iceland,2014,female,5-14 years,0,21544,0,Iceland2014,0.899,17304033021,56833,Generation Z
Iceland,2014,male,5-14 years,0,22446,0,Iceland2014,0.899,17304033021,56833,Generation Z
Ireland,2014,male,35-54 years,165,675986,24.41,Ireland2014,0.916,258099014042,59634,Generation X
Ireland,2014,male,25-34 years,80,337977,23.67,Ireland2014,0.916,258099014042,59634,Millenials
Ireland,2014,male,15-24 years,63,267635,23.54,Ireland2014,0.916,258099014042,59634,Millenials
Ireland,2014,male,55-74 years,81,421555,19.21,Ireland2014,0.916,258099014042,59634,Boomers
Ireland,2014,male,75+ years,8,103238,7.75,Ireland2014,0.916,258099014042,59634,Silent
Ireland,2014,female,35-54 years,39,678830,5.75,Ireland2014,0.916,258099014042,59634,Generation X
Ireland,2014,female,25-34 years,20,353379,5.66,Ireland2014,0.916,258099014042,59634,Millenials
Ireland,2014,female,15-24 years,11,261032,4.21,Ireland2014,0.916,258099014042,59634,Millenials
Ireland,2014,female,55-74 years,15,432815,3.47,Ireland2014,0.916,258099014042,59634,Boomers
Ireland,2014,female,75+ years,2,141441,1.41,Ireland2014,0.916,258099014042,59634,Silent
Ireland,2014,male,5-14 years,2,335330,0.6,Ireland2014,0.916,258099014042,59634,Generation Z
Ireland,2014,female,5-14 years,0,318825,0,Ireland2014,0.916,258099014042,59634,Generation Z
Israel,2014,male,75+ years,32,164959,19.4,Israel2014,0.894,308416982140,41869,Silent
Israel,2014,male,35-54 years,125,925543,13.51,Israel2014,0.894,308416982140,41869,Generation X
Israel,2014,male,55-74 years,54,577076,9.36,Israel2014,0.894,308416982140,41869,Boomers
Israel,2014,male,25-34 years,41,580208,7.07,Israel2014,0.894,308416982140,41869,Millenials
Israel,2014,male,15-24 years,35,633544,5.52,Israel2014,0.894,308416982140,41869,Millenials
Israel,2014,female,75+ years,11,236381,4.65,Israel2014,0.894,308416982140,41869,Silent
Israel,2014,female,55-74 years,24,645102,3.72,Israel2014,0.894,308416982140,41869,Boomers
Israel,2014,female,35-54 years,29,949566,3.05,Israel2014,0.894,308416982140,41869,Generation X
Israel,2014,female,25-34 years,13,576407,2.26,Israel2014,0.894,308416982140,41869,Millenials
Israel,2014,female,15-24 years,10,607031,1.65,Israel2014,0.894,308416982140,41869,Millenials
Israel,2014,male,5-14 years,7,753317,0.93,Israel2014,0.894,308416982140,41869,Generation Z
Israel,2014,female,5-14 years,1,717118,0.14,Israel2014,0.894,308416982140,41869,Generation Z
Italy,2014,male,75+ years,670,2566489,26.11,Italy2014,0.873,2151732868243,37035,Silent
Italy,2014,male,55-74 years,947,6738488,14.05,Italy2014,0.873,2151732868243,37035,Boomers
Italy,2014,male,35-54 years,1123,9296191,12.08,Italy2014,0.873,2151732868243,37035,Generation X
Italy,2014,male,25-34 years,300,3494152,8.59,Italy2014,0.873,2151732868243,37035,Millenials
Italy,2014,male,15-24 years,170,3066963,5.54,Italy2014,0.873,2151732868243,37035,Millenials
Italy,2014,female,35-54 years,371,9446533,3.93,Italy2014,0.873,2151732868243,37035,Generation X
Italy,2014,female,75+ years,158,4042740,3.91,Italy2014,0.873,2151732868243,37035,Silent
Italy,2014,female,55-74 years,275,7381373,3.73,Italy2014,0.873,2151732868243,37035,Boomers
Italy,2014,female,25-34 years,75,3445649,2.18,Italy2014,0.873,2151732868243,37035,Millenials
Italy,2014,female,15-24 years,46,2894944,1.59,Italy2014,0.873,2151732868243,37035,Millenials
Italy,2014,female,5-14 years,7,2778922,0.25,Italy2014,0.873,2151732868243,37035,Generation Z
Italy,2014,male,5-14 years,5,2948232,0.17,Italy2014,0.873,2151732868243,37035,Generation Z
Japan,2014,male,75+ years,2254,6104000,36.93,Japan2014,0.891,4850413536038,40328,Silent
Japan,2014,male,55-74 years,5477,16213000,33.78,Japan2014,0.891,4850413536038,40328,Boomers
Japan,2014,male,35-54 years,5710,17365000,32.88,Japan2014,0.891,4850413536038,40328,Generation X
Japan,2014,male,25-34 years,2131,7007000,30.41,Japan2014,0.891,4850413536038,40328,Millenials
Japan,2014,male,15-24 years,1180,6110000,19.31,Japan2014,0.891,4850413536038,40328,Millenials
Japan,2014,female,75+ years,1587,9761000,16.26,Japan2014,0.891,4850413536038,40328,Silent
Japan,2014,female,55-74 years,2512,17288000,14.53,Japan2014,0.891,4850413536038,40328,Boomers
Japan,2014,female,35-54 years,2158,16959000,12.72,Japan2014,0.891,4850413536038,40328,Generation X
Japan,2014,female,25-34 years,814,6734000,12.09,Japan2014,0.891,4850413536038,40328,Millenials
Japan,2014,female,15-24 years,432,5803000,7.44,Japan2014,0.891,4850413536038,40328,Millenials
Japan,2014,male,5-14 years,68,5596000,1.22,Japan2014,0.891,4850413536038,40328,Generation Z
Japan,2014,female,5-14 years,34,5334000,0.64,Japan2014,0.891,4850413536038,40328,Generation Z
Kazakhstan,2014,male,35-54 years,1082,2116035,51.13,Kazakhstan2014,0.788,221415572820,14351,Generation X
Kazakhstan,2014,male,75+ years,70,148578,47.11,Kazakhstan2014,0.788,221415572820,14351,Silent
Kazakhstan,2014,male,25-34 years,667,1462224,45.62,Kazakhstan2014,0.788,221415572820,14351,Millenials
Kazakhstan,2014,male,55-74 years,343,911127,37.65,Kazakhstan2014,0.788,221415572820,14351,Boomers
Kazakhstan,2014,male,15-24 years,356,1377269,25.85,Kazakhstan2014,0.788,221415572820,14351,Millenials
Kazakhstan,2014,female,75+ years,47,325593,14.44,Kazakhstan2014,0.788,221415572820,14351,Silent
Kazakhstan,2014,female,15-24 years,132,1344351,9.82,Kazakhstan2014,0.788,221415572820,14351,Millenials
Kazakhstan,2014,female,25-34 years,126,1490998,8.45,Kazakhstan2014,0.788,221415572820,14351,Millenials
Kazakhstan,2014,female,35-54 years,171,2303567,7.42,Kazakhstan2014,0.788,221415572820,14351,Generation X
Kazakhstan,2014,female,55-74 years,69,1263876,5.46,Kazakhstan2014,0.788,221415572820,14351,Boomers
Kazakhstan,2014,male,5-14 years,38,1377917,2.76,Kazakhstan2014,0.788,221415572820,14351,Generation Z
Kazakhstan,2014,female,5-14 years,18,1307309,1.38,Kazakhstan2014,0.788,221415572820,14351,Generation Z
Kuwait,2014,male,25-34 years,22,663735,3.31,Kuwait2014,0.816,162631412509,43774,Millenials
Kuwait,2014,male,15-24 years,7,270301,2.59,Kuwait2014,0.816,162631412509,43774,Millenials
Kuwait,2014,female,15-24 years,5,228222,2.19,Kuwait2014,0.816,162631412509,43774,Millenials
Kuwait,2014,male,35-54 years,18,892860,2.02,Kuwait2014,0.816,162631412509,43774,Generation X
Kuwait,2014,male,55-74 years,3,156953,1.91,Kuwait2014,0.816,162631412509,43774,Boomers
Kuwait,2014,female,35-54 years,8,454428,1.76,Kuwait2014,0.816,162631412509,43774,Generation X
Kuwait,2014,female,55-74 years,1,94314,1.06,Kuwait2014,0.816,162631412509,43774,Boomers
Kuwait,2014,female,25-34 years,4,390934,1.02,Kuwait2014,0.816,162631412509,43774,Millenials
Kuwait,2014,female,5-14 years,0,264790,0,Kuwait2014,0.816,162631412509,43774,Generation Z
Kuwait,2014,female,75+ years,0,11335,0,Kuwait2014,0.816,162631412509,43774,Silent
Kuwait,2014,male,5-14 years,0,276927,0,Kuwait2014,0.816,162631412509,43774,Generation Z
Kuwait,2014,male,75+ years,0,10485,0,Kuwait2014,0.816,162631412509,43774,Silent
Kyrgyzstan,2014,male,35-54 years,145,627231,23.12,Kyrgyzstan2014,0.655,7468096567,1465,Generation X
Kyrgyzstan,2014,male,25-34 years,93,495103,18.78,Kyrgyzstan2014,0.655,7468096567,1465,Millenials
Kyrgyzstan,2014,male,55-74 years,37,226999,16.3,Kyrgyzstan2014,0.655,7468096567,1465,Boomers
Kyrgyzstan,2014,male,75+ years,6,40660,14.76,Kyrgyzstan2014,0.655,7468096567,1465,Silent
Kyrgyzstan,2014,male,15-24 years,61,567126,10.76,Kyrgyzstan2014,0.655,7468096567,1465,Millenials
Kyrgyzstan,2014,female,75+ years,4,70778,5.65,Kyrgyzstan2014,0.655,7468096567,1465,Silent
Kyrgyzstan,2014,female,15-24 years,29,548946,5.28,Kyrgyzstan2014,0.655,7468096567,1465,Millenials
Kyrgyzstan,2014,female,25-34 years,22,491445,4.48,Kyrgyzstan2014,0.655,7468096567,1465,Millenials
Kyrgyzstan,2014,female,35-54 years,29,662629,4.38,Kyrgyzstan2014,0.655,7468096567,1465,Generation X
Kyrgyzstan,2014,female,55-74 years,11,285203,3.86,Kyrgyzstan2014,0.655,7468096567,1465,Boomers
Kyrgyzstan,2014,male,5-14 years,16,550704,2.91,Kyrgyzstan2014,0.655,7468096567,1465,Generation Z
Kyrgyzstan,2014,female,5-14 years,8,529606,1.51,Kyrgyzstan2014,0.655,7468096567,1465,Generation Z
Latvia,2014,male,75+ years,29,49779,58.26,Latvia2014,0.819,31335013752,16544,Silent
Latvia,2014,male,55-74 years,93,189439,49.09,Latvia2014,0.819,31335013752,16544,Boomers
Latvia,2014,male,35-54 years,113,266548,42.39,Latvia2014,0.819,31335013752,16544,Generation X
Latvia,2014,male,25-34 years,45,143777,31.3,Latvia2014,0.819,31335013752,16544,Millenials
Latvia,2014,male,15-24 years,31,112758,27.49,Latvia2014,0.819,31335013752,16544,Millenials
Latvia,2014,female,75+ years,19,131335,14.47,Latvia2014,0.819,31335013752,16544,Silent
Latvia,2014,female,25-34 years,10,137117,7.29,Latvia2014,0.819,31335013752,16544,Millenials
Latvia,2014,female,55-74 years,20,275103,7.27,Latvia2014,0.819,31335013752,16544,Boomers
Latvia,2014,female,15-24 years,6,106420,5.64,Latvia2014,0.819,31335013752,16544,Millenials
Latvia,2014,female,35-54 years,16,285454,5.61,Latvia2014,0.819,31335013752,16544,Generation X
Latvia,2014,female,5-14 years,0,95858,0,Latvia2014,0.819,31335013752,16544,Generation Z
Latvia,2014,male,5-14 years,0,100453,0,Latvia2014,0.819,31335013752,16544,Generation Z
Lithuania,2014,male,75+ years,72,78763,91.41,Lithuania2014,0.839,48516371721,17442,Silent
Lithuania,2014,male,35-54 years,309,396758,77.88,Lithuania2014,0.839,48516371721,17442,Generation X
Lithuania,2014,male,55-74 years,204,269618,75.66,Lithuania2014,0.839,48516371721,17442,Boomers
Lithuania,2014,male,25-34 years,94,189300,49.66,Lithuania2014,0.839,48516371721,17442,Millenials
Lithuania,2014,male,15-24 years,88,197504,44.56,Lithuania2014,0.839,48516371721,17442,Millenials
Lithuania,2014,female,75+ years,45,189437,23.75,Lithuania2014,0.839,48516371721,17442,Silent
Lithuania,2014,female,55-74 years,47,383128,12.27,Lithuania2014,0.839,48516371721,17442,Boomers
Lithuania,2014,female,35-54 years,43,431495,9.97,Lithuania2014,0.839,48516371721,17442,Generation X
Lithuania,2014,female,15-24 years,12,186406,6.44,Lithuania2014,0.839,48516371721,17442,Millenials
Lithuania,2014,female,25-34 years,11,182183,6.04,Lithuania2014,0.839,48516371721,17442,Millenials
Lithuania,2014,female,5-14 years,3,135051,2.22,Lithuania2014,0.839,48516371721,17442,Generation Z
Lithuania,2014,male,5-14 years,2,141934,1.41,Lithuania2014,0.839,48516371721,17442,Generation Z
Luxembourg,2014,male,55-74 years,18,52295,34.42,Luxembourg2014,0.892,66327344189,126352,Boomers
Luxembourg,2014,male,75+ years,4,14546,27.5,Luxembourg2014,0.892,66327344189,126352,Silent
Luxembourg,2014,male,35-54 years,20,88218,22.67,Luxembourg2014,0.892,66327344189,126352,Generation X
Luxembourg,2014,male,25-34 years,7,41442,16.89,Luxembourg2014,0.892,66327344189,126352,Millenials
Luxembourg,2014,female,75+ years,3,22669,13.23,Luxembourg2014,0.892,66327344189,126352,Silent
Luxembourg,2014,female,55-74 years,5,52260,9.57,Luxembourg2014,0.892,66327344189,126352,Boomers
Luxembourg,2014,female,15-24 years,2,32510,6.15,Luxembourg2014,0.892,66327344189,126352,Millenials
Luxembourg,2014,male,15-24 years,2,34219,5.84,Luxembourg2014,0.892,66327344189,126352,Millenials
Luxembourg,2014,female,25-34 years,2,40862,4.89,Luxembourg2014,0.892,66327344189,126352,Millenials
Luxembourg,2014,female,35-54 years,3,84147,3.57,Luxembourg2014,0.892,66327344189,126352,Generation X
Luxembourg,2014,male,5-14 years,1,31718,3.15,Luxembourg2014,0.892,66327344189,126352,Generation Z
Luxembourg,2014,female,5-14 years,0,30054,0,Luxembourg2014,0.892,66327344189,126352,Generation Z
Malta,2014,male,75+ years,5,12335,40.54,Malta2014,0.839,11234045376,27634,Silent
Malta,2014,male,35-54 years,13,57094,22.77,Malta2014,0.839,11234045376,27634,Generation X
Malta,2014,male,55-74 years,5,51764,9.66,Malta2014,0.839,11234045376,27634,Boomers
Malta,2014,male,15-24 years,2,28298,7.07,Malta2014,0.839,11234045376,27634,Millenials
Malta,2014,male,25-34 years,2,32560,6.14,Malta2014,0.839,11234045376,27634,Millenials
Malta,2014,female,5-14 years,1,19668,5.08,Malta2014,0.839,11234045376,27634,Generation Z
Malta,2014,female,15-24 years,1,26151,3.82,Malta2014,0.839,11234045376,27634,Millenials
Malta,2014,female,25-34 years,1,30050,3.33,Malta2014,0.839,11234045376,27634,Millenials
Malta,2014,female,55-74 years,1,54027,1.85,Malta2014,0.839,11234045376,27634,Boomers
Malta,2014,female,35-54 years,1,54883,1.82,Malta2014,0.839,11234045376,27634,Generation X
Malta,2014,female,75+ years,0,18918,0,Malta2014,0.839,11234045376,27634,Silent
Malta,2014,male,5-14 years,0,20777,0,Malta2014,0.839,11234045376,27634,Generation Z
Mauritius,2014,male,25-34 years,24,90004,26.67,Mauritius2014,0.777,12803445934,11120,Millenials
Mauritius,2014,male,15-24 years,24,96346,24.91,Mauritius2014,0.777,12803445934,11120,Millenials
Mauritius,2014,male,35-54 years,41,179164,22.88,Mauritius2014,0.777,12803445934,11120,Generation X
Mauritius,2014,female,75+ years,2,25080,7.97,Mauritius2014,0.777,12803445934,11120,Silent
Mauritius,2014,female,25-34 years,7,88430,7.92,Mauritius2014,0.777,12803445934,11120,Millenials
Mauritius,2014,male,75+ years,1,14983,6.67,Mauritius2014,0.777,12803445934,11120,Silent
Mauritius,2014,male,55-74 years,6,99760,6.01,Mauritius2014,0.777,12803445934,11120,Boomers
Mauritius,2014,female,35-54 years,7,176494,3.97,Mauritius2014,0.777,12803445934,11120,Generation X
Mauritius,2014,female,5-14 years,3,85980,3.49,Mauritius2014,0.777,12803445934,11120,Generation Z
Mauritius,2014,female,15-24 years,3,94217,3.18,Mauritius2014,0.777,12803445934,11120,Millenials
Mauritius,2014,female,55-74 years,2,112152,1.78,Mauritius2014,0.777,12803445934,11120,Boomers
Mauritius,2014,male,5-14 years,0,88814,0,Mauritius2014,0.777,12803445934,11120,Generation Z
Mexico,2014,male,75+ years,177,1376264,12.86,Mexico2014,0.756,1314385330073,11663,Silent
Mexico,2014,male,15-24 years,1334,11603241,11.5,Mexico2014,0.756,1314385330073,11663,Millenials
Mexico,2014,male,25-34 years,1140,10118932,11.27,Mexico2014,0.756,1314385330073,11663,Millenials
Mexico,2014,male,35-54 years,1558,14784480,10.54,Mexico2014,0.756,1314385330073,11663,Generation X
Mexico,2014,male,55-74 years,612,6228708,9.83,Mexico2014,0.756,1314385330073,11663,Boomers
Mexico,2014,female,15-24 years,416,11280468,3.69,Mexico2014,0.756,1314385330073,11663,Millenials
Mexico,2014,female,25-34 years,271,9978692,2.72,Mexico2014,0.756,1314385330073,11663,Millenials
Mexico,2014,female,35-54 years,333,15556091,2.14,Mexico2014,0.756,1314385330073,11663,Generation X
Mexico,2014,female,55-74 years,91,6743397,1.35,Mexico2014,0.756,1314385330073,11663,Boomers
Mexico,2014,male,5-14 years,129,11844045,1.09,Mexico2014,0.756,1314385330073,11663,Generation Z
Mexico,2014,female,5-14 years,109,11316008,0.96,Mexico2014,0.756,1314385330073,11663,Generation Z
Mexico,2014,female,75+ years,8,1862263,0.43,Mexico2014,0.756,1314385330073,11663,Silent
Netherlands,2014,male,35-54 years,563,2410644,23.35,Netherlands2014,0.922,879635084125,55325,Generation X
Netherlands,2014,male,55-74 years,391,1890352,20.68,Netherlands2014,0.922,879635084125,55325,Boomers
Netherlands,2014,male,75+ years,97,485554,19.98,Netherlands2014,0.922,879635084125,55325,Silent
Netherlands,2014,male,25-34 years,117,1024168,11.42,Netherlands2014,0.922,879635084125,55325,Millenials
Netherlands,2014,female,55-74 years,197,1922945,10.24,Netherlands2014,0.922,879635084125,55325,Boomers
Netherlands,2014,female,35-54 years,228,2394702,9.52,Netherlands2014,0.922,879635084125,55325,Generation X
Netherlands,2014,female,75+ years,61,744083,8.2,Netherlands2014,0.922,879635084125,55325,Silent
Netherlands,2014,male,15-24 years,81,1044562,7.75,Netherlands2014,0.922,879635084125,55325,Millenials
Netherlands,2014,female,25-34 years,54,1014090,5.32,Netherlands2014,0.922,879635084125,55325,Millenials
Netherlands,2014,female,15-24 years,48,1009345,4.76,Netherlands2014,0.922,879635084125,55325,Millenials
Netherlands,2014,female,5-14 years,1,956989,0.1,Netherlands2014,0.922,879635084125,55325,Generation Z
Netherlands,2014,male,5-14 years,1,1002074,0.1,Netherlands2014,0.922,879635084125,55325,Generation Z
Nicaragua,2014,male,25-34 years,73,525741,13.89,Nicaragua2014,0.631,11880438824,2199,Millenials
