country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
El Salvador,2013,male,75+ years,18,84746,21.24,El Salvador2013,0.664,21977401900,3885,Silent
El Salvador,2013,male,55-74 years,59,304397,19.38,El Salvador2013,0.664,21977401900,3885,Boomers
El Salvador,2013,male,15-24 years,79,628312,12.57,El Salvador2013,0.664,21977401900,3885,Millenials
El Salvador,2013,female,15-24 years,43,648028,6.64,El Salvador2013,0.664,21977401900,3885,Millenials
El Salvador,2013,female,25-34 years,22,496109,4.43,El Salvador2013,0.664,21977401900,3885,Millenials
El Salvador,2013,female,35-54 years,19,748153,2.54,El Salvador2013,0.664,21977401900,3885,Generation X
El Salvador,2013,female,55-74 years,7,398116,1.76,El Salvador2013,0.664,21977401900,3885,Boomers
El Salvador,2013,female,5-14 years,7,612761,1.14,El Salvador2013,0.664,21977401900,3885,Generation Z
El Salvador,2013,male,5-14 years,6,636699,0.94,El Salvador2013,0.664,21977401900,3885,Generation Z
El Salvador,2013,female,75+ years,0,110144,0,El Salvador2013,0.664,21977401900,3885,Silent
Estonia,2013,male,75+ years,23,32101,71.65,Estonia2013,0.859,25137153149,20221,Silent
Estonia,2013,male,55-74 years,58,123698,46.89,Estonia2013,0.859,25137153149,20221,Boomers
Estonia,2013,male,35-54 years,52,178072,29.2,Estonia2013,0.859,25137153149,20221,Generation X
Estonia,2013,male,25-34 years,22,96869,22.71,Estonia2013,0.859,25137153149,20221,Millenials
Estonia,2013,female,75+ years,18,82614,21.79,Estonia2013,0.859,25137153149,20221,Silent
Estonia,2013,male,15-24 years,15,78163,19.19,Estonia2013,0.859,25137153149,20221,Millenials
Estonia,2013,female,35-54 years,13,181855,7.15,Estonia2013,0.859,25137153149,20221,Generation X
Estonia,2013,female,55-74 years,12,172334,6.96,Estonia2013,0.859,25137153149,20221,Boomers
Estonia,2013,female,15-24 years,2,73430,2.72,Estonia2013,0.859,25137153149,20221,Millenials
Estonia,2013,female,25-34 years,2,91438,2.19,Estonia2013,0.859,25137153149,20221,Millenials
Estonia,2013,male,5-14 years,1,68210,1.47,Estonia2013,0.859,25137153149,20221,Generation Z
Estonia,2013,female,5-14 years,0,64312,0,Estonia2013,0.859,25137153149,20221,Generation Z
Finland,2013,male,25-34 years,131,353828,37.02,Finland2013,0.882,269980111643,52572,Millenials
Finland,2013,male,55-74 years,216,647538,33.36,Finland2013,0.882,269980111643,52572,Boomers
Finland,2013,male,75+ years,56,169485,33.04,Finland2013,0.882,269980111643,52572,Silent
Finland,2013,male,35-54 years,194,710389,27.31,Finland2013,0.882,269980111643,52572,Generation X
Finland,2013,male,15-24 years,68,335688,20.26,Finland2013,0.882,269980111643,52572,Millenials
Finland,2013,female,35-54 years,72,690084,10.43,Finland2013,0.882,269980111643,52572,Generation X
Finland,2013,female,55-74 years,69,693297,9.95,Finland2013,0.882,269980111643,52572,Boomers
Finland,2013,female,15-24 years,31,321757,9.63,Finland2013,0.882,269980111643,52572,Millenials
Finland,2013,female,25-34 years,31,334557,9.27,Finland2013,0.882,269980111643,52572,Millenials
Finland,2013,female,75+ years,17,289147,5.88,Finland2013,0.882,269980111643,52572,Silent
Finland,2013,female,5-14 years,1,288186,0.35,Finland2013,0.882,269980111643,52572,Generation Z
Finland,2013,male,5-14 years,1,301477,0.33,Finland2013,0.882,269980111643,52572,Generation Z
France,2013,male,75+ years,1342,2201053,60.97,France2013,0.887,2811077725704,46922,Silent
France,2013,male,35-54 years,2852,8444516,33.77,France2013,0.887,2811077725704,46922,Generation X
France,2013,male,55-74 years,2003,6526578,30.69,France2013,0.887,2811077725704,46922,Boomers
France,2013,male,25-34 years,700,3873724,18.07,France2013,0.887,2811077725704,46922,Millenials
France,2013,female,75+ years,426,3642541,11.7,France2013,0.887,2811077725704,46922,Silent
France,2013,female,55-74 years,816,7157766,11.4,France2013,0.887,2811077725704,46922,Boomers
France,2013,female,35-54 years,846,8632938,9.8,France2013,0.887,2811077725704,46922,Generation X
France,2013,male,15-24 years,310,3849077,8.05,France2013,0.887,2811077725704,46922,Millenials
France,2013,female,25-34 years,160,3972053,4.03,France2013,0.887,2811077725704,46922,Millenials
France,2013,female,15-24 years,116,3728182,3.11,France2013,0.887,2811077725704,46922,Millenials
France,2013,male,5-14 years,18,4032157,0.45,France2013,0.887,2811077725704,46922,Generation Z
France,2013,female,5-14 years,11,3849484,0.29,France2013,0.887,2811077725704,46922,Generation Z
Georgia,2013,male,75+ years,25,109700,22.79,Georgia2013,0.75,16140047012,3850,Silent
Georgia,2013,male,55-74 years,33,358600,9.2,Georgia2013,0.75,16140047012,3850,Boomers
Georgia,2013,male,35-54 years,41,594900,6.89,Georgia2013,0.75,16140047012,3850,Generation X
Georgia,2013,male,25-34 years,20,348000,5.75,Georgia2013,0.75,16140047012,3850,Millenials
Georgia,2013,male,15-24 years,13,325300,4,Georgia2013,0.75,16140047012,3850,Millenials
Georgia,2013,female,75+ years,4,201000,1.99,Georgia2013,0.75,16140047012,3850,Silent
Georgia,2013,female,55-74 years,8,471700,1.7,Georgia2013,0.75,16140047012,3850,Boomers
Georgia,2013,female,35-54 years,7,655700,1.07,Georgia2013,0.75,16140047012,3850,Generation X
Georgia,2013,male,5-14 years,2,249800,0.8,Georgia2013,0.75,16140047012,3850,Generation Z
Georgia,2013,female,15-24 years,2,310500,0.64,Georgia2013,0.75,16140047012,3850,Millenials
Georgia,2013,female,5-14 years,1,221800,0.45,Georgia2013,0.75,16140047012,3850,Generation Z
Georgia,2013,female,25-34 years,1,345600,0.29,Georgia2013,0.75,16140047012,3850,Millenials
Germany,2013,male,75+ years,1518,3115267,48.73,Germany2013,0.915,3752513503278,48563,Silent
Germany,2013,male,55-74 years,2379,9314147,25.54,Germany2013,0.915,3752513503278,48563,Boomers
Germany,2013,male,35-54 years,2423,12049310,20.11,Germany2013,0.915,3752513503278,48563,Generation X
Germany,2013,male,25-34 years,739,5060529,14.6,Germany2013,0.915,3752513503278,48563,Millenials
Germany,2013,female,75+ years,641,4984061,12.86,Germany2013,0.915,3752513503278,48563,Silent
Germany,2013,female,55-74 years,875,9995322,8.75,Germany2013,0.915,3752513503278,48563,Boomers
Germany,2013,male,15-24 years,391,4474441,8.74,Germany2013,0.915,3752513503278,48563,Millenials
Germany,2013,female,35-54 years,808,11835769,6.83,Germany2013,0.915,3752513503278,48563,Generation X
Germany,2013,female,25-34 years,188,4928834,3.81,Germany2013,0.915,3752513503278,48563,Millenials
Germany,2013,female,15-24 years,111,4259808,2.61,Germany2013,0.915,3752513503278,48563,Millenials
Germany,2013,female,5-14 years,12,3529729,0.34,Germany2013,0.915,3752513503278,48563,Generation Z
Germany,2013,male,5-14 years,6,3723771,0.16,Germany2013,0.915,3752513503278,48563,Generation Z
Greece,2013,male,55-74 years,141,1144571,12.32,Greece2013,0.863,239862011450,22994,Boomers
Greece,2013,male,75+ years,52,475655,10.93,Greece2013,0.863,239862011450,22994,Silent
Greece,2013,male,35-54 years,152,1572683,9.67,Greece2013,0.863,239862011450,22994,Generation X
Greece,2013,male,25-34 years,55,737922,7.45,Greece2013,0.863,239862011450,22994,Millenials
Greece,2013,male,15-24 years,25,585990,4.27,Greece2013,0.863,239862011450,22994,Millenials
Greece,2013,female,55-74 years,34,1270384,2.68,Greece2013,0.863,239862011450,22994,Boomers
Greece,2013,female,25-34 years,19,716209,2.65,Greece2013,0.863,239862011450,22994,Millenials
Greece,2013,female,35-54 years,37,1630105,2.27,Greece2013,0.863,239862011450,22994,Generation X
Greece,2013,female,75+ years,13,659686,1.97,Greece2013,0.863,239862011450,22994,Silent
Greece,2013,female,15-24 years,4,564219,0.71,Greece2013,0.863,239862011450,22994,Millenials
Greece,2013,female,5-14 years,1,524573,0.19,Greece2013,0.863,239862011450,22994,Generation Z
Greece,2013,male,5-14 years,0,549292,0,Greece2013,0.863,239862011450,22994,Generation Z
Grenada,2013,female,15-24 years,0,10571,0,Grenada2013,0.742,842620111,8789,Millenials
Grenada,2013,female,25-34 years,0,9660,0,Grenada2013,0.742,842620111,8789,Millenials
Grenada,2013,female,35-54 years,0,10858,0,Grenada2013,0.742,842620111,8789,Generation X
Grenada,2013,female,5-14 years,0,8933,0,Grenada2013,0.742,842620111,8789,Generation Z
Grenada,2013,female,55-74 years,0,5723,0,Grenada2013,0.742,842620111,8789,Boomers
Grenada,2013,female,75+ years,0,2219,0,Grenada2013,0.742,842620111,8789,Silent
Grenada,2013,male,15-24 years,0,10812,0,Grenada2013,0.742,842620111,8789,Millenials
Grenada,2013,male,25-34 years,0,10118,0,Grenada2013,0.742,842620111,8789,Millenials
Grenada,2013,male,35-54 years,0,11200,0,Grenada2013,0.742,842620111,8789,Generation X
Grenada,2013,male,5-14 years,0,9387,0,Grenada2013,0.742,842620111,8789,Generation Z
Grenada,2013,male,55-74 years,0,5082,0,Grenada2013,0.742,842620111,8789,Boomers
Grenada,2013,male,75+ years,0,1313,0,Grenada2013,0.742,842620111,8789,Silent
Guatemala,2013,male,15-24 years,124,1672018,7.42,Guatemala2013,0.626,53851058955,3947,Millenials
Guatemala,2013,male,35-54 years,83,1189282,6.98,Guatemala2013,0.626,53851058955,3947,Generation X
Guatemala,2013,male,25-34 years,79,1190771,6.63,Guatemala2013,0.626,53851058955,3947,Millenials
Guatemala,2013,male,55-74 years,31,505337,6.13,Guatemala2013,0.626,53851058955,3947,Boomers
Guatemala,2013,male,75+ years,6,126586,4.74,Guatemala2013,0.626,53851058955,3947,Silent
Guatemala,2013,female,15-24 years,73,1640626,4.45,Guatemala2013,0.626,53851058955,3947,Millenials
Guatemala,2013,female,25-34 years,26,1248143,2.08,Guatemala2013,0.626,53851058955,3947,Millenials
Guatemala,2013,female,35-54 years,12,1416674,0.85,Guatemala2013,0.626,53851058955,3947,Generation X
Guatemala,2013,female,5-14 years,10,1904849,0.52,Guatemala2013,0.626,53851058955,3947,Generation Z
Guatemala,2013,female,55-74 years,3,606295,0.49,Guatemala2013,0.626,53851058955,3947,Boomers
Guatemala,2013,male,5-14 years,8,1985171,0.4,Guatemala2013,0.626,53851058955,3947,Generation Z
Guatemala,2013,female,75+ years,0,156126,0,Guatemala2013,0.626,53851058955,3947,Silent
Guyana,2013,male,25-34 years,35,49177,71.17,Guyana2013,0.634,2990006534,4372,Millenials
Guyana,2013,male,35-54 years,65,91779,70.82,Guyana2013,0.634,2990006534,4372,Generation X
Guyana,2013,male,55-74 years,23,36325,63.32,Guyana2013,0.634,2990006534,4372,Boomers
Guyana,2013,male,15-24 years,34,77905,43.64,Guyana2013,0.634,2990006534,4372,Millenials
Guyana,2013,female,15-24 years,29,75001,38.67,Guyana2013,0.634,2990006534,4372,Millenials
Guyana,2013,male,75+ years,2,5578,35.86,Guyana2013,0.634,2990006534,4372,Silent
Guyana,2013,female,35-54 years,13,89706,14.49,Guyana2013,0.634,2990006534,4372,Generation X
Guyana,2013,female,55-74 years,4,39408,10.15,Guyana2013,0.634,2990006534,4372,Boomers
Guyana,2013,female,25-34 years,3,52213,5.75,Guyana2013,0.634,2990006534,4372,Millenials
Guyana,2013,female,5-14 years,1,77645,1.29,Guyana2013,0.634,2990006534,4372,Generation Z
Guyana,2013,male,5-14 years,1,81898,1.22,Guyana2013,0.634,2990006534,4372,Generation Z
Guyana,2013,female,75+ years,0,7232,0,Guyana2013,0.634,2990006534,4372,Silent
Hungary,2013,male,75+ years,201,234783,85.61,Hungary2013,0.825,135215704419,14333,Silent
Hungary,2013,male,55-74 years,606,1058520,57.25,Hungary2013,0.825,135215704419,14333,Boomers
Hungary,2013,male,35-54 years,613,1409798,43.48,Hungary2013,0.825,135215704419,14333,Generation X
Hungary,2013,female,75+ years,106,503084,21.07,Hungary2013,0.825,135215704419,14333,Silent
Hungary,2013,male,25-34 years,107,664876,16.09,Hungary2013,0.825,135215704419,14333,Millenials
Hungary,2013,female,55-74 years,200,1349472,14.82,Hungary2013,0.825,135215704419,14333,Boomers
Hungary,2013,female,35-54 years,155,1416711,10.94,Hungary2013,0.825,135215704419,14333,Generation X
Hungary,2013,male,15-24 years,60,608253,9.86,Hungary2013,0.825,135215704419,14333,Millenials
Hungary,2013,female,25-34 years,31,642913,4.82,Hungary2013,0.825,135215704419,14333,Millenials
Hungary,2013,female,15-24 years,12,576334,2.08,Hungary2013,0.825,135215704419,14333,Millenials
Hungary,2013,female,5-14 years,1,471456,0.21,Hungary2013,0.825,135215704419,14333,Generation Z
Hungary,2013,male,5-14 years,0,497640,0,Hungary2013,0.825,135215704419,14333,Generation Z
Iceland,2013,male,75+ years,5,8368,59.75,Iceland2013,0.899,15548321544,51749,Silent
Iceland,2013,male,25-34 years,7,23318,30.02,Iceland2013,0.899,15548321544,51749,Millenials
Iceland,2013,male,35-54 years,12,42535,28.21,Iceland2013,0.899,15548321544,51749,Generation X
Iceland,2013,female,75+ years,3,10950,27.4,Iceland2013,0.899,15548321544,51749,Silent
Iceland,2013,male,15-24 years,5,24215,20.65,Iceland2013,0.899,15548321544,51749,Millenials
Iceland,2013,male,55-74 years,6,29974,20.02,Iceland2013,0.899,15548321544,51749,Boomers
Iceland,2013,female,25-34 years,3,22445,13.37,Iceland2013,0.899,15548321544,51749,Millenials
Iceland,2013,female,35-54 years,5,42524,11.76,Iceland2013,0.899,15548321544,51749,Generation X
Iceland,2013,female,55-74 years,3,29831,10.06,Iceland2013,0.899,15548321544,51749,Boomers
Iceland,2013,female,15-24 years,0,22970,0,Iceland2013,0.899,15548321544,51749,Millenials
Iceland,2013,female,5-14 years,0,21275,0,Iceland2013,0.899,15548321544,51749,Generation Z
Iceland,2013,male,5-14 years,0,22051,0,Iceland2013,0.899,15548321544,51749,Generation Z
Ireland,2013,male,35-54 years,169,648165,26.07,Ireland2013,0.912,239389340720,56628,Generation X
Ireland,2013,male,55-74 years,102,397875,25.64,Ireland2013,0.912,239389340720,56628,Boomers
Ireland,2013,male,25-34 years,68,341171,19.93,Ireland2013,0.912,239389340720,56628,Millenials
Ireland,2013,male,15-24 years,44,273178,16.11,Ireland2013,0.912,239389340720,56628,Millenials
Ireland,2013,female,25-34 years,24,366261,6.55,Ireland2013,0.912,239389340720,56628,Millenials
Ireland,2013,female,35-54 years,42,653648,6.43,Ireland2013,0.912,239389340720,56628,Generation X
Ireland,2013,male,75+ years,6,99538,6.03,Ireland2013,0.912,239389340720,56628,Silent
Ireland,2013,female,55-74 years,18,404503,4.45,Ireland2013,0.912,239389340720,56628,Boomers
Ireland,2013,female,15-24 years,9,260127,3.46,Ireland2013,0.912,239389340720,56628,Millenials
Ireland,2013,female,75+ years,3,140976,2.13,Ireland2013,0.912,239389340720,56628,Silent
Ireland,2013,male,5-14 years,2,327603,0.61,Ireland2013,0.912,239389340720,56628,Generation Z
Ireland,2013,female,5-14 years,0,314333,0,Ireland2013,0.912,239389340720,56628,Generation Z
Israel,2013,male,75+ years,34,160074,21.24,Israel2013,0.893,292489185194,40477,Silent
Israel,2013,male,55-74 years,71,560632,12.66,Israel2013,0.893,292489185194,40477,Boomers
Israel,2013,male,35-54 years,102,907964,11.23,Israel2013,0.893,292489185194,40477,Generation X
Israel,2013,male,25-34 years,47,574069,8.19,Israel2013,0.893,292489185194,40477,Millenials
Israel,2013,female,75+ years,12,230693,5.2,Israel2013,0.893,292489185194,40477,Silent
Israel,2013,male,15-24 years,30,623751,4.81,Israel2013,0.893,292489185194,40477,Millenials
Israel,2013,female,55-74 years,23,627505,3.67,Israel2013,0.893,292489185194,40477,Boomers
Israel,2013,female,35-54 years,26,932764,2.79,Israel2013,0.893,292489185194,40477,Generation X
Israel,2013,female,25-34 years,15,571000,2.63,Israel2013,0.893,292489185194,40477,Millenials
Israel,2013,male,5-14 years,7,737875,0.95,Israel2013,0.893,292489185194,40477,Generation Z
Israel,2013,female,15-24 years,5,597664,0.84,Israel2013,0.893,292489185194,40477,Millenials
Israel,2013,female,5-14 years,0,702017,0,Israel2013,0.893,292489185194,40477,Generation Z
Italy,2013,male,75+ years,625,2471260,25.29,Italy2013,0.873,2130491320659,37050,Silent
Italy,2013,male,55-74 years,1039,6636981,15.65,Italy2013,0.873,2130491320659,37050,Boomers
Italy,2013,male,35-54 years,1162,9207071,12.62,Italy2013,0.873,2130491320659,37050,Generation X
Italy,2013,male,25-34 years,342,3500820,9.77,Italy2013,0.873,2130491320659,37050,Millenials
Italy,2013,male,15-24 years,147,3051918,4.82,Italy2013,0.873,2130491320659,37050,Millenials
Italy,2013,female,75+ years,181,3943123,4.59,Italy2013,0.873,2130491320659,37050,Silent
Italy,2013,female,55-74 years,333,7290449,4.57,Italy2013,0.873,2130491320659,37050,Boomers
Italy,2013,female,35-54 years,335,9372465,3.57,Italy2013,0.873,2130491320659,37050,Generation X
Italy,2013,female,25-34 years,66,3469280,1.9,Italy2013,0.873,2130491320659,37050,Millenials
Italy,2013,female,15-24 years,49,2892351,1.69,Italy2013,0.873,2130491320659,37050,Millenials
Italy,2013,male,5-14 years,7,2915569,0.24,Italy2013,0.873,2130491320659,37050,Generation Z
Italy,2013,female,5-14 years,4,2752044,0.15,Italy2013,0.873,2130491320659,37050,Generation Z
Japan,2013,male,75+ years,2362,5964000,39.6,Japan2013,0.89,5155717056271,42781,Silent
Japan,2013,male,35-54 years,6333,17367000,36.47,Japan2013,0.89,5155717056271,42781,Generation X
Japan,2013,male,55-74 years,5908,16202000,36.46,Japan2013,0.89,5155717056271,42781,Boomers
Japan,2013,male,25-34 years,2178,7186000,30.31,Japan2013,0.89,5155717056271,42781,Millenials
Japan,2013,male,15-24 years,1242,6143000,20.22,Japan2013,0.89,5155717056271,42781,Millenials
Japan,2013,female,75+ years,1713,9588000,17.87,Japan2013,0.89,5155717056271,42781,Silent
Japan,2013,female,55-74 years,2604,17279000,15.07,Japan2013,0.89,5155717056271,42781,Boomers
Japan,2013,female,35-54 years,2242,16974000,13.21,Japan2013,0.89,5155717056271,42781,Generation X
Japan,2013,female,25-34 years,850,6913000,12.3,Japan2013,0.89,5155717056271,42781,Millenials
Japan,2013,female,15-24 years,467,5834000,8,Japan2013,0.89,5155717056271,42781,Millenials
Japan,2013,male,5-14 years,58,5666000,1.02,Japan2013,0.89,5155717056271,42781,Generation Z
Japan,2013,female,5-14 years,34,5398000,0.63,Japan2013,0.89,5155717056271,42781,Generation Z
Kazakhstan,2013,male,75+ years,78,140008,55.71,Kazakhstan2013,0.785,236634552078,15552,Silent
Kazakhstan,2013,male,35-54 years,1142,2098964,54.41,Kazakhstan2013,0.785,236634552078,15552,Generation X
Kazakhstan,2013,male,25-34 years,733,1425587,51.42,Kazakhstan2013,0.785,236634552078,15552,Millenials
Kazakhstan,2013,male,55-74 years,393,878598,44.73,Kazakhstan2013,0.785,236634552078,15552,Boomers
Kazakhstan,2013,male,15-24 years,449,1429864,31.4,Kazakhstan2013,0.785,236634552078,15552,Millenials
Kazakhstan,2013,female,75+ years,48,307080,15.63,Kazakhstan2013,0.785,236634552078,15552,Silent
Kazakhstan,2013,female,15-24 years,182,1405609,12.95,Kazakhstan2013,0.785,236634552078,15552,Millenials
Kazakhstan,2013,female,25-34 years,136,1451026,9.37,Kazakhstan2013,0.785,236634552078,15552,Millenials
Kazakhstan,2013,female,35-54 years,193,2289754,8.43,Kazakhstan2013,0.785,236634552078,15552,Generation X
Kazakhstan,2013,female,55-74 years,89,1228388,7.25,Kazakhstan2013,0.785,236634552078,15552,Boomers
Kazakhstan,2013,male,5-14 years,42,1313549,3.2,Kazakhstan2013,0.785,236634552078,15552,Generation Z
Kazakhstan,2013,female,5-14 years,27,1246955,2.17,Kazakhstan2013,0.785,236634552078,15552,Generation Z
Kuwait,2013,male,25-34 years,16,643877,2.48,Kuwait2013,0.816,174161142454,48729,Millenials
Kuwait,2013,male,55-74 years,3,146172,2.05,Kuwait2013,0.816,174161142454,48729,Boomers
Kuwait,2013,female,25-34 years,5,380061,1.32,Kuwait2013,0.816,174161142454,48729,Millenials
Kuwait,2013,female,15-24 years,3,233349,1.29,Kuwait2013,0.816,174161142454,48729,Millenials
Kuwait,2013,female,35-54 years,5,431425,1.16,Kuwait2013,0.816,174161142454,48729,Generation X
Kuwait,2013,male,35-54 years,7,847524,0.83,Kuwait2013,0.816,174161142454,48729,Generation X
Kuwait,2013,male,15-24 years,2,267988,0.75,Kuwait2013,0.816,174161142454,48729,Millenials
Kuwait,2013,female,5-14 years,0,251412,0,Kuwait2013,0.816,174161142454,48729,Generation Z
Kuwait,2013,female,55-74 years,0,88514,0,Kuwait2013,0.816,174161142454,48729,Boomers
Kuwait,2013,female,75+ years,0,10926,0,Kuwait2013,0.816,174161142454,48729,Silent
Kuwait,2013,male,5-14 years,0,262862,0,Kuwait2013,0.816,174161142454,48729,Generation Z
Kuwait,2013,male,75+ years,0,9980,0,Kuwait2013,0.816,174161142454,48729,Silent
Kyrgyzstan,2013,male,35-54 years,126,619074,20.35,Kyrgyzstan2013,0.652,7335027592,1463,Generation X
Kyrgyzstan,2013,male,55-74 years,39,214859,18.15,Kyrgyzstan2013,0.652,7335027592,1463,Boomers
Kyrgyzstan,2013,male,25-34 years,84,476515,17.63,Kyrgyzstan2013,0.652,7335027592,1463,Millenials
Kyrgyzstan,2013,male,15-24 years,74,575574,12.86,Kyrgyzstan2013,0.652,7335027592,1463,Millenials
Kyrgyzstan,2013,male,75+ years,5,39457,12.67,Kyrgyzstan2013,0.652,7335027592,1463,Silent
Kyrgyzstan,2013,female,15-24 years,37,559784,6.61,Kyrgyzstan2013,0.652,7335027592,1463,Millenials
Kyrgyzstan,2013,female,75+ years,4,68456,5.84,Kyrgyzstan2013,0.652,7335027592,1463,Silent
Kyrgyzstan,2013,female,25-34 years,19,472177,4.02,Kyrgyzstan2013,0.652,7335027592,1463,Millenials
Kyrgyzstan,2013,male,5-14 years,21,539750,3.89,Kyrgyzstan2013,0.652,7335027592,1463,Generation Z
Kyrgyzstan,2013,female,55-74 years,8,271112,2.95,Kyrgyzstan2013,0.652,7335027592,1463,Boomers
Kyrgyzstan,2013,female,35-54 years,18,655531,2.75,Kyrgyzstan2013,0.652,7335027592,1463,Generation X
Kyrgyzstan,2013,female,5-14 years,11,519911,2.12,Kyrgyzstan2013,0.652,7335027592,1463,Generation Z
Latvia,2013,male,75+ years,31,48030,64.54,Latvia2013,0.816,30254677297,15820,Silent
Latvia,2013,male,55-74 years,92,188374,48.84,Latvia2013,0.816,30254677297,15820,Boomers
Latvia,2013,male,35-54 years,128,270844,47.26,Latvia2013,0.816,30254677297,15820,Generation X
Latvia,2013,male,25-34 years,53,143497,36.93,Latvia2013,0.816,30254677297,15820,Millenials
Latvia,2013,male,15-24 years,17,120698,14.08,Latvia2013,0.816,30254677297,15820,Millenials
Latvia,2013,female,75+ years,11,128209,8.58,Latvia2013,0.816,30254677297,15820,Silent
Latvia,2013,female,55-74 years,23,276381,8.32,Latvia2013,0.816,30254677297,15820,Boomers
Latvia,2013,female,35-54 years,19,291387,6.52,Latvia2013,0.816,30254677297,15820,Generation X
Latvia,2013,female,25-34 years,6,137922,4.35,Latvia2013,0.816,30254677297,15820,Millenials
Latvia,2013,female,15-24 years,2,113955,1.76,Latvia2013,0.816,30254677297,15820,Millenials
Latvia,2013,male,5-14 years,1,98867,1.01,Latvia2013,0.816,30254677297,15820,Generation Z
Latvia,2013,female,5-14 years,0,94300,0,Latvia2013,0.816,30254677297,15820,Generation Z
Lithuania,2013,male,35-54 years,382,405191,94.28,Lithuania2013,0.837,46417340375,16538,Generation X
Lithuania,2013,male,55-74 years,223,265835,83.89,Lithuania2013,0.837,46417340375,16538,Boomers
Lithuania,2013,male,75+ years,63,77510,81.28,Lithuania2013,0.837,46417340375,16538,Silent
Lithuania,2013,male,25-34 years,121,188010,64.36,Lithuania2013,0.837,46417340375,16538,Millenials
Lithuania,2013,male,15-24 years,96,203647,47.14,Lithuania2013,0.837,46417340375,16538,Millenials
Lithuania,2013,female,75+ years,40,186711,21.42,Lithuania2013,0.837,46417340375,16538,Silent
Lithuania,2013,female,35-54 years,75,442140,16.96,Lithuania2013,0.837,46417340375,16538,Generation X
Lithuania,2013,female,25-34 years,22,182444,12.06,Lithuania2013,0.837,46417340375,16538,Millenials
Lithuania,2013,female,55-74 years,41,380096,10.79,Lithuania2013,0.837,46417340375,16538,Boomers
Lithuania,2013,female,15-24 years,17,192772,8.82,Lithuania2013,0.837,46417340375,16538,Millenials
Lithuania,2013,female,5-14 years,3,137471,2.18,Lithuania2013,0.837,46417340375,16538,Generation Z
Lithuania,2013,male,5-14 years,2,144800,1.38,Lithuania2013,0.837,46417340375,16538,Generation Z
Luxembourg,2013,male,75+ years,3,14046,21.36,Luxembourg2013,0.89,61739352212,120423,Silent
Luxembourg,2013,male,55-74 years,9,50291,17.9,Luxembourg2013,0.89,61739352212,120423,Boomers
Luxembourg,2013,female,55-74 years,8,50752,15.76,Luxembourg2013,0.89,61739352212,120423,Boomers
Luxembourg,2013,male,35-54 years,10,86356,11.58,Luxembourg2013,0.89,61739352212,120423,Generation X
Luxembourg,2013,female,75+ years,2,22111,9.05,Luxembourg2013,0.89,61739352212,120423,Silent
Luxembourg,2013,male,15-24 years,2,33718,5.93,Luxembourg2013,0.89,61739352212,120423,Millenials
Luxembourg,2013,female,25-34 years,2,39688,5.04,Luxembourg2013,0.89,61739352212,120423,Millenials
Luxembourg,2013,female,35-54 years,4,82301,4.86,Luxembourg2013,0.89,61739352212,120423,Generation X
Luxembourg,2013,female,15-24 years,0,32027,0,Luxembourg2013,0.89,61739352212,120423,Millenials
Luxembourg,2013,female,5-14 years,0,29800,0,Luxembourg2013,0.89,61739352212,120423,Generation Z
Luxembourg,2013,male,25-34 years,0,40174,0,Luxembourg2013,0.89,61739352212,120423,Millenials
Luxembourg,2013,male,5-14 years,0,31425,0,Luxembourg2013,0.89,61739352212,120423,Generation Z
Malta,2013,male,35-54 years,11,56705,19.4,Malta2013,0.837,10145114180,25191,Generation X
Malta,2013,male,75+ years,1,11751,8.51,Malta2013,0.837,10145114180,25191,Silent
Malta,2013,male,55-74 years,4,50574,7.91,Malta2013,0.837,10145114180,25191,Boomers
Malta,2013,male,15-24 years,2,28655,6.98,Malta2013,0.837,10145114180,25191,Millenials
Malta,2013,male,25-34 years,2,32048,6.24,Malta2013,0.837,10145114180,25191,Millenials
Malta,2013,male,5-14 years,1,20804,4.81,Malta2013,0.837,10145114180,25191,Generation Z
Malta,2013,female,25-34 years,1,29657,3.37,Malta2013,0.837,10145114180,25191,Millenials
Malta,2013,female,15-24 years,0,26698,0,Malta2013,0.837,10145114180,25191,Millenials
Malta,2013,female,35-54 years,0,54854,0,Malta2013,0.837,10145114180,25191,Generation X
Malta,2013,female,5-14 years,0,19765,0,Malta2013,0.837,10145114180,25191,Generation Z
Malta,2013,female,55-74 years,0,52903,0,Malta2013,0.837,10145114180,25191,Boomers
Malta,2013,female,75+ years,0,18314,0,Malta2013,0.837,10145114180,25191,Silent
Mauritius,2013,male,25-34 years,19,91452,20.78,Mauritius2013,0.775,12129642296,10572,Millenials
Mauritius,2013,male,35-54 years,33,178200,18.52,Mauritius2013,0.775,12129642296,10572,Generation X
Mauritius,2013,male,15-24 years,17,96237,17.66,Mauritius2013,0.775,12129642296,10572,Millenials
Mauritius,2013,male,75+ years,2,14627,13.67,Mauritius2013,0.775,12129642296,10572,Silent
Mauritius,2013,male,55-74 years,12,95695,12.54,Mauritius2013,0.775,12129642296,10572,Boomers
Mauritius,2013,female,15-24 years,8,94321,8.48,Mauritius2013,0.775,12129642296,10572,Millenials
Mauritius,2013,female,5-14 years,2,87604,2.28,Mauritius2013,0.775,12129642296,10572,Generation Z
Mauritius,2013,female,35-54 years,3,176180,1.7,Mauritius2013,0.775,12129642296,10572,Generation X
